state_body,program_code,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_annual_plan,state_body_rev_annual_plan,state_body_actual,state_body_actual_vs_rev_annual_plan,program_annual_plan,program_rev_annual_plan,program_actual,program_actual_vs_rev_annual_plan,subprogram_annual_plan,subprogram_rev_annual_plan,subprogram_actual,subprogram_actual_vs_rev_annual_plan
ՀՀ էկոնոմիկայի նախարարություն,1224,Ճգնաժամերի հակազդման և արտակարգ իրավիճակների հետևանքների նվազեցման և վերացման  ծրագիր,Կորոնավիրուսի (COVID-19) հետևանքով առաջացած ճգնաժամերի հակազդում և հետևանքների վերացում,"Կորոնավիրուսի (COVID-19)  տարածման կրճատում, տնտեսական կայունության ապահովում",12011,Աջակցության տրամադրում` նախորդ տարիների հարկային պարտավորությունների վճարման նպատակով,Պետական տուրքի գծով պարտավորությունների փոխհատուցման համար,Տրանսֆերտների տրամադրում,42209755.8,55713426.5,53116143.9,0.953,7000000.0,10766307.5,10650410.7,0.989,0.0,5570812.5,5570812.5,1.0
ՀՀ արտաքին գործերի նախարարություն,1050,Միջազգային հարաբերությունների և դիվանագիտության ոլորտում մասնագետների պատրաստում և վերապատրաստում,Դիվանագիտական և պետական ծառայության արդյունավետության բարձրացում,"Դիվանագիտական ծառայության համալրում նոր և որակյալ մասնագետներով, պետական ծառայության, այդ թվում` դիվանագիտական ծառայողների վերապատրաստում, տեսական գիտելիքների և գործնական հմտությունների բարելավում և նրանց աշխատանքի արդյունավետության բարձրացում",11001,Միջազգային հարաբերությունների և դիվանագիտության ոլորտում մասնագետների պատրաստում և վերապատրաստում,Ուսումնական գործընթացի կազմակերպում,Ծառայությունների մատուցում,18086271.2,18468920.4,17742824.7,0.961,224549.0,224549.0,224549.0,1.0,224549.0,224549.0,224549.0,1.0
ՀՀ արտաքին գործերի նախարարություն,1061,Արտաքին գործերի ոլորտում Կառավարության քաղաքականության մշակում և իրականացում,"Միջազգային իրավունքի հիման վրա բոլոր պետությունների հետ բարիդրացիական, փոխշահավետ հարաբերությունների հաստատում և զարգացում, միջազգային հարաբերություններում ՀՀ շահերի և իրավունքների ներկայացում","ՀՀ ինքնիշխանության պաշտպանություն, արտաքին անվտանգության բաղադրիչի ամրապնդում, ԼՂ հիմնախնդրի կարգավորում, ՀՀ միջազգ. հեղինակության բարձրացում, զարգացման համար արտաքին բարենպաստ պայմանների ապահովում, արտերկրում ՀՀ քաղաքացիների շահերի պաշտպանություն",11001,Կառավարության արտաքին քաղաքականության մշակում և իրագործման ապահովում,"ՀՀ Կառավարության ծրագրի հիման վրա արտաքին գործերի բնագավառում քաղաքականության մշակում և իրականացում, դիվանագիտական ծառայության կազմակերպում և ղեկավարում, հյուպատոսական ծառայությունների մատուցում",Ծառայությունների մատուցում,18086271.2,18468920.4,17742824.7,0.961,1992269.5,2619069.9,2600751.5,0.993,1930619.5,2382749.4,2376955.7,0.998
ՀՀ արտաքին գործերի նախարարություն,1061,Արտաքին գործերի ոլորտում Կառավարության քաղաքականության մշակում և իրականացում,"Միջազգային իրավունքի հիման վրա բոլոր պետությունների հետ բարիդրացիական, փոխշահավետ հարաբերությունների հաստատում և զարգացում, միջազգային հարաբերություններում ՀՀ շահերի և իրավունքների ներկայացում","ՀՀ ինքնիշխանության պաշտպանություն, արտաքին անվտանգության բաղադրիչի ամրապնդում, ԼՂ հիմնախնդրի կարգավորում, ՀՀ միջազգ. հեղինակության բարձրացում, զարգացման համար արտաքին բարենպաստ պայմանների ապահովում, արտերկրում ՀՀ քաղաքացիների շահերի պաշտպանություն",11002,"ՀՀ մուտքի վիզաների, վերադարձի վկայականների և պաշտպանված ձևաթղթերի տպագրության աշխատանքների իրականացում","Հայաստանում և արտերկրում հյուպատոսական ծառայությունների մատուցման  տեխնիկական ապահովման նպատակով հրատարակչական, տեղեկատվական և տպագրական ծառայություններ",Ծառայությունների մատուցում,18086271.2,18468920.4,17742824.7,0.961,1992269.5,2619069.9,2600751.5,0.993,22750.0,22750.0,22750.0,1.0
ՀՀ արտաքին գործերի նախարարություն,1061,Արտաքին գործերի ոլորտում Կառավարության քաղաքականության մշակում և իրականացում,"Միջազգային իրավունքի հիման վրա բոլոր պետությունների հետ բարիդրացիական, փոխշահավետ հարաբերությունների հաստատում և զարգացում, միջազգային հարաբերություններում ՀՀ շահերի և իրավունքների ներկայացում","ՀՀ ինքնիշխանության պաշտպանություն, արտաքին անվտանգության բաղադրիչի ամրապնդում, ԼՂ հիմնախնդրի կարգավորում, ՀՀ միջազգ. հեղինակության բարձրացում, զարգացման համար արտաքին բարենպաստ պայմանների ապահովում, արտերկրում ՀՀ քաղաքացիների շահերի պաշտպանություն",11003,Արտասահմանյան պատվիրակությունների ընդունելություններ,Արտասահմանյան պատվիրակությունների ընդունելություններ,,18086271.2,18468920.4,17742824.7,0.961,1992269.5,2619069.9,2600751.5,0.993,0.0,68950.8,68920.7,1.0
ՀՀ արտաքին գործերի նախարարություն,1061,Արտաքին գործերի ոլորտում Կառավարության քաղաքականության մշակում և իրականացում,"Միջազգային իրավունքի հիման վրա բոլոր պետությունների հետ բարիդրացիական, փոխշահավետ հարաբերությունների հաստատում և զարգացում, միջազգային հարաբերություններում ՀՀ շահերի և իրավունքների ներկայացում","ՀՀ ինքնիշխանության պաշտպանություն, արտաքին անվտանգության բաղադրիչի ամրապնդում, ԼՂ հիմնախնդրի կարգավորում, ՀՀ միջազգ. հեղինակության բարձրացում, զարգացման համար արտաքին բարենպաստ պայմանների ապահովում, արտերկրում ՀՀ քաղաքացիների շահերի պաշտպանություն",11004,Արտասահմանյան պաշտոնական գործուղումներ,Արտասահմանյան պաշտոնական գործուղումներ,Ծառայությունների մատուցում,18086271.2,18468920.4,17742824.7,0.961,1992269.5,2619069.9,2600751.5,0.993,0.0,1244.7,1244.7,1.0
ՀՀ արտաքին գործերի նախարարություն,1061,Արտաքին գործերի ոլորտում Կառավարության քաղաքականության մշակում և իրականացում,"Միջազգային իրավունքի հիման վրա բոլոր պետությունների հետ բարիդրացիական, փոխշահավետ հարաբերությունների հաստատում և զարգացում, միջազգային հարաբերություններում ՀՀ շահերի և իրավունքների ներկայացում","ՀՀ ինքնիշխանության պաշտպանություն, արտաքին անվտանգության բաղադրիչի ամրապնդում, ԼՂ հիմնախնդրի կարգավորում, ՀՀ միջազգ. հեղինակության բարձրացում, զարգացման համար արտաքին բարենպաստ պայմանների ապահովում, արտերկրում ՀՀ քաղաքացիների շահերի պաշտպանություն",11008,«Ընդդեմ ցեղասպանության հանցագործության» չորրորդ գլոբալ ֆորում,Հայաստանում  կայանալիք  «Ընդդեմ  ցեղասպանությանհանցագործության»  չորրորդ  գլոբալ ֆորումինախապատրաստման  և  անցկացման  հետ  կապվածմիջոցառումների  իրականացման  ապահովում,Ծառայությունների մատուցում,18086271.2,18468920.4,17742824.7,0.961,1992269.5,2619069.9,2600751.5,0.993,0.0,99045.0,87305.5,0.881
ՀՀ արտաքին գործերի նախարարություն,1061,Արտաքին գործերի ոլորտում Կառավարության քաղաքականության մշակում և իրականացում,"Միջազգային իրավունքի հիման վրա բոլոր պետությունների հետ բարիդրացիական, փոխշահավետ հարաբերությունների հաստատում և զարգացում, միջազգային հարաբերություններում ՀՀ շահերի և իրավունքների ներկայացում","ՀՀ ինքնիշխանության պաշտպանություն, արտաքին անվտանգության բաղադրիչի ամրապնդում, ԼՂ հիմնախնդրի կարգավորում, ՀՀ միջազգ. հեղինակության բարձրացում, զարգացման համար արտաքին բարենպաստ պայմանների ապահովում, արտերկրում ՀՀ քաղաքացիների շահերի պաշտպանություն",31001,Արտաքին գործերի նախարարության կարողությունների զարգացում և տեխնիկական հագեցվածության ապահովում,Արտաքին գործերի նախարարության աշխատանքային պայմանների բարելավման համար վարչական սարքավորումների ձեռք բերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,18086271.2,18468920.4,17742824.7,0.961,1992269.5,2619069.9,2600751.5,0.993,38900.0,44330.0,43574.9,0.983
ՀՀ արտաքին գործերի նախարարություն,1118,Համագործակցություն միջազգային կազմակերպությունների հետ,Միջազգային կազմակերպությունների հետ և դրանց շրջանակներում բնականոն փոխհարաբերությունների ու արդյունավետ համագործակցության ապահովում և ընդլայնում,"Միջազգային կազմակերպություններում ՀՀ առավել ակտիվ ներգրավվածություն, լիարժեք անդամակցության ապահովում և ՀՀ շահերի պաշտպանություն: Հայաստանում միջազգ. կազմակերպությունների կողմից տարբեր ծրագրերի իրականացում, աջակցություն ընթացող բարեփոխումների գործընթացնե",11001,Մեդիա և տեղեկատվական գրագիտության քաղաքականության և ռազմավարության վերաբերյալ ազգային խորհրդատվություն,"Ծրագիրը նախատ. է ուսանողների, հաս կազմ,",Ծառայությունների մատուցում,18086271.2,18468920.4,17742824.7,0.961,2216392.1,2121233.6,1985161.0,0.936,0.0,7241.5,6028.0,0.832
ՀՀ արտաքին գործերի նախարարություն,1118,Համագործակցություն միջազգային կազմակերպությունների հետ,Միջազգային կազմակերպությունների հետ և դրանց շրջանակներում բնականոն փոխհարաբերությունների ու արդյունավետ համագործակցության ապահովում և ընդլայնում,"Միջազգային կազմակերպություններում ՀՀ առավել ակտիվ ներգրավվածություն, լիարժեք անդամակցության ապահովում և ՀՀ շահերի պաշտպանություն: Հայաստանում միջազգ. կազմակերպությունների կողմից տարբեր ծրագրերի իրականացում, աջակցություն ընթացող բարեփոխումների գործընթացնե",12001,Միջազգային կազմակերպություններին ՀՀ անդամակցության վճարներ,"Միջազգային կազմակերպությունների աշխատանքներին ՀՀ մասնակցության, երկրում նրանց կողմից տարբեր ծրագրերի իրականացման ապահովում",Տրանսֆերտների տրամադրում,18086271.2,18468920.4,17742824.7,0.961,2216392.1,2121233.6,1985161.0,0.936,2206792.1,2106792.1,1971933.0,0.936
ՀՀ արտաքին գործերի նախարարություն,1118,Համագործակցություն միջազգային կազմակերպությունների հետ,Միջազգային կազմակերպությունների հետ և դրանց շրջանակներում բնականոն փոխհարաբերությունների ու արդյունավետ համագործակցության ապահովում և ընդլայնում,"Միջազգային կազմակերպություններում ՀՀ առավել ակտիվ ներգրավվածություն, լիարժեք անդամակցության ապահովում և ՀՀ շահերի պաշտպանություն: Հայաստանում միջազգ. կազմակերպությունների կողմից տարբեր ծրագրերի իրականացում, աջակցություն ընթացող բարեփոխումների գործընթացնե",12002,ՆԱՏՕ-ի հասարակական տեղեկատվական կենտրոնի գործունեության ապահովում,Երևանում ՆԱՏՕ-ի հասարակական տեղեկատվական կենտրոնի գրասենյակի վարձակալության վճար,Տրանսֆերտների տրամադրում,18086271.2,18468920.4,17742824.7,0.961,2216392.1,2121233.6,1985161.0,0.936,9600.0,7200.0,7200.0,1.0
ՀՀ արտաքին գործերի նախարարություն,1128,Օտարերկրյա պետություններում ՀՀ դիվանագիտական ծառայության մարմինների գործունեության կազմակերպում և իրականացում,"Երկկողմ և բազմակողմ միջազգային հարաբերություններում ՀՀ ներկայացում, օտարերկրյա պետություններում ՀՀ քաղաքացիների և իրավաբանական անձանց շահերի պաշտպանություն","Միջազգային հարաբերություններում ՀՀ ներգրավվածության աստիճանի և երկրի միջազգային հեղինակության բարձրացում, արտերկրում ՀՀ քաղաքացիների և իրավաբանական անձանց շահերի պաշտպանություն և ապահովում, Սփյուռքի անհատների և կառույցների հետ հարաբերությունների զարգացու",11001,Օտարերկրյա պետություններում և միջազգային կազմակերպություններում հավատարմագրված ՀՀ դիվանագիտական ծառայության մարմինների գործունեության իրականացում,"Օտարերկրյա պետություններում և միջազգային կազմակերպություններում դիվանագիտական գործունեության միջոցով արտաքին գործերի բնագավառում ՀՀ Կառավարության քաղաքականության իրականացում, հյուպատոսական ծառայության մատուցում",Ծառայությունների մատուցում,18086271.2,18468920.4,17742824.7,0.961,13469462.5,12625617.5,12065714.1,0.956,13457659.9,12574324.9,12014421.5,0.955
ՀՀ արտաքին գործերի նախարարություն,1128,Օտարերկրյա պետություններում ՀՀ դիվանագիտական ծառայության մարմինների գործունեության կազմակերպում և իրականացում,"Երկկողմ և բազմակողմ միջազգային հարաբերություններում ՀՀ ներկայացում, օտարերկրյա պետություններում ՀՀ քաղաքացիների և իրավաբանական անձանց շահերի պաշտպանություն","Միջազգային հարաբերություններում ՀՀ ներգրավվածության աստիճանի և երկրի միջազգային հեղինակության բարձրացում, արտերկրում ՀՀ քաղաքացիների և իրավաբանական անձանց շահերի պաշտպանություն և ապահովում, Սփյուռքի անհատների և կառույցների հետ հարաբերությունների զարգացու",11002,ՀՀ քաղաքացու անձնագիր տալու կամ փոխանակելու ծառայություն,ՀՀ քաղաքացու անձնագիր տալու կամ փոխանակելու համար պետական տուրքի վճարումից ազատելու արդյունքում չգանձված պետական տուրքի փոխհատուցում,,18086271.2,18468920.4,17742824.7,0.961,13469462.5,12625617.5,12065714.1,0.956,0.0,39490.0,39490.0,1.0
ՀՀ արտաքին գործերի նախարարություն,1128,Օտարերկրյա պետություններում ՀՀ դիվանագիտական ծառայության մարմինների գործունեության կազմակերպում և իրականացում,"Երկկողմ և բազմակողմ միջազգային հարաբերություններում ՀՀ ներկայացում, օտարերկրյա պետություններում ՀՀ քաղաքացիների և իրավաբանական անձանց շահերի պաշտպանություն","Միջազգային հարաբերություններում ՀՀ ներգրավվածության աստիճանի և երկրի միջազգային հեղինակության բարձրացում, արտերկրում ՀՀ քաղաքացիների և իրավաբանական անձանց շահերի պաշտպանություն և ապահովում, Սփյուռքի անհատների և կառույցների հետ հարաբերությունների զարգացու",12001,ՆԱՏՕ-ում ՀՀ առաքելության գրասենյակի գործունեության ապահովում,ՆԱՏՕ-ի նոր կենտրոնակայանում գործընկեր երկրների համար նախատեսված մասնաշենքում հիմնանորոգման ծախսերի փոխհատուցում՛ Հայաստանին տրամադրված տարածքի մասնաբաժնի մասով,Տրանսֆերտների տրամադրում,18086271.2,18468920.4,17742824.7,0.961,13469462.5,12625617.5,12065714.1,0.956,11802.6,11802.6,11802.6,1.0
ՀՀ արտաքին գործերի նախարարություն,1178,Հայաստանի Հանրապետությունում և օտարերկրյա պետություններում արարողակարգային միջոցառումների իրականացում,Հայաստանի Հանրապետությունում և ՀՀ միջազգային հարաբերություններում պետական արարողակարգային կանոնների միասնական կիրառում,ՀՀ-ում  և օտարերկրյա պետություններում միջազգային արարողակարգային չափանիշներին համապատասխան միջոցառումների ընթացակարգերի և ծիսակարգերի կազմակերպում և իրականացում,11001,Հայաստանի Հանրապետությունում և օտարերկրյա պետություններում արարողակարգային միջոցառումների իրականացում,Հայաստանի Հանրապետությունում և օտարերկրյա պետություններում միջազգային արարողակարգային չափանիշներին համապատասխան միջոցառումների կազմակերպում և իրականացում,Ծառայությունների մատուցում,18086271.2,18468920.4,17742824.7,0.961,183598.1,500487.6,488686.4,0.976,183598.1,200598.1,188796.9,0.941
ՀՀ արտաքին գործերի նախարարություն,1178,Հայաստանի Հանրապետությունում և օտարերկրյա պետություններում արարողակարգային միջոցառումների իրականացում,Հայաստանի Հանրապետությունում և ՀՀ միջազգային հարաբերություններում պետական արարողակարգային կանոնների միասնական կիրառում,ՀՀ-ում  և օտարերկրյա պետություններում միջազգային արարողակարգային չափանիշներին համապատասխան միջոցառումների ընթացակարգերի և ծիսակարգերի կազմակերպում և իրականացում,11002,Արտասահմանյան պատվիրակությունների ընդունելություն,Արտասահմանյան պատվիրակությունների ընդունելություն,,18086271.2,18468920.4,17742824.7,0.961,183598.1,500487.6,488686.4,0.976,0.0,298248.8,298248.8,1.0
ՀՀ արտաքին գործերի նախարարություն,1178,Հայաստանի Հանրապետությունում և օտարերկրյա պետություններում արարողակարգային միջոցառումների իրականացում,Հայաստանի Հանրապետությունում և ՀՀ միջազգային հարաբերություններում պետական արարողակարգային կանոնների միասնական կիրառում,ՀՀ-ում  և օտարերկրյա պետություններում միջազգային արարողակարգային չափանիշներին համապատասխան միջոցառումների ընթացակարգերի և ծիսակարգերի կազմակերպում և իրականացում,11004,Պետ. մասնակց. առևտր. կազմ. կանոնադր. կապիտալում պետ. մասնակց. նվազ. ճանապարհով ակտիվների կազմից գույք առանձնացնելիս գույքն ստացող պետ. կառավարչ. հիմնարկի կողմից մատակ-ին վճարման ենթակա շահութահարկի գծով կամ շրջանառ. հարկի գծով պարտավ. կատ. գծով ծախսեր,,Ծառայությունների մատուցում,18086271.2,18468920.4,17742824.7,0.961,183598.1,500487.6,488686.4,0.976,0.0,1640.7,1640.7,1.0
ՀՀ արտաքին գործերի նախարարություն,9020,Աջակցություն օտարերկրյա պետություններում ՀՀ դիվանագիտական ծառայության  կազմակերպմանը և իրականացմանը,Աջակցել երկկողմ և բազմակողմ միջազգային հարաբերություններում ՀՀ ներկայացմանը,Միջազգային հարաբերություններում ՀՀ ներգրավվածության աստիճանի և երկրի միջազգային հեղինակության բարձրացում,11001,Աջակցություն ՀՀ դեսպանությունների գործունեության իրականացմանը,Արտաքին գործերի բնագավառում ՀՀ կառավարության քաղաքականության իրականացման դիվանագիտական գործունեություն օտարերկրյա պետություններում և միջազգային կազմակերպություններում,,18086271.2,18468920.4,17742824.7,0.961,0.0,377962.8,377962.8,1.0,0.0,370257.7,370257.7,1.0
ՀՀ արտաքին գործերի նախարարություն,9020,Աջակցություն օտարերկրյա պետություններում ՀՀ դիվանագիտական ծառայության  կազմակերպմանը և իրականացմանը,Աջակցել երկկողմ և բազմակողմ միջազգային հարաբերություններում ՀՀ ներկայացմանը,Միջազգային հարաբերություններում ՀՀ ներգրավվածության աստիճանի և երկրի միջազգային հեղինակության բարձրացում,31001,Աջակցություն ՀՀ դեսպանությունների գործունեության իրականացմանը տրանսպորտային սարքավորումների գծով,ՀՀ դիվանագիտական ներկայացուցչությունների աշխատանքային պայմանների բարելավման համար տրանսպորտային միջոցների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,18086271.2,18468920.4,17742824.7,0.961,0.0,377962.8,377962.8,1.0,0.0,6918.7,6918.7,1.0
ՀՀ արտաքին գործերի նախարարություն,9020,Աջակցություն օտարերկրյա պետություններում ՀՀ դիվանագիտական ծառայության  կազմակերպմանը և իրականացմանը,Աջակցել երկկողմ և բազմակողմ միջազգային հարաբերություններում ՀՀ ներկայացմանը,Միջազգային հարաբերություններում ՀՀ ներգրավվածության աստիճանի և երկրի միջազգային հեղինակության բարձրացում,31002,Աջակցություն ՀՀ դեսպանությունների գործունեության իրականացմանը վարչական սարքավորումների գծով,ՀՀ դիվանագիտական ներկայացուցչությունների աշխատանքային պայմանների բարելավման համար վարչական սարքավորումների ձեռքբերում,,18086271.2,18468920.4,17742824.7,0.961,0.0,377962.8,377962.8,1.0,0.0,786.4,786.4,1.0
ՀՀ շրջակա միջավայրի նախարարություն,1016,Շրջակա միջավայրի վրա ազդեցության գնահատում և մոնիթորինգ,Նպաստել շրջակա միջավայրի և բնական ռեսուրսների (բացառությամբ օգտակար հանածոների) պահպանությանը,Շրջակա միջավայրի վերաբերյալ ամբողջական տեղեկատվության հրապարակում,11001,Շրջակա միջավայրի վրա ազդեցության գնահատում և փորձաքննություն,Շրջակա միջավայրի վրա ազդեցության գնահատման և փորձաքննության աշխատանքներ,Ծառայությունների մատուցում,6771746.1,8528843.3,7281284.4,0.854,1686961.4,2124524.6,1795131.6,0.845,69351.2,69351.2,69233.4,0.998
ՀՀ շրջակա միջավայրի նախարարություն,1016,Շրջակա միջավայրի վրա ազդեցության գնահատում և մոնիթորինգ,Նպաստել շրջակա միջավայրի և բնական ռեսուրսների (բացառությամբ օգտակար հանածոների) պահպանությանը,Շրջակա միջավայրի վերաբերյալ ամբողջական տեղեկատվության հրապարակում,11004,"Հիդրոօդերևութաբանություն, շրջակա միջավայրի մոնիթորինգ և տեղեկատվության ապահովում","Հիդրոօդերևութաբանություն, շրջակա միջավայրի մոնիթորինգի տեղեկատվության տրամադրման  աշխատանքներ",Ծառայությունների մատուցում,6771746.1,8528843.3,7281284.4,0.854,1686961.4,2124524.6,1795131.6,0.845,1617610.2,1712830.8,1675221.7,0.978
ՀՀ շրջակա միջավայրի նախարարություն,1016,Շրջակա միջավայրի վրա ազդեցության գնահատում և մոնիթորինգ,Նպաստել շրջակա միջավայրի և բնական ռեսուրսների (բացառությամբ օգտակար հանածոների) պահպանությանը,Շրջակա միջավայրի վերաբերյալ ամբողջական տեղեկատվության հրապարակում,11005,«Անցում էլեկտրական շարժունակությանը Հայաստանում» դրամաշնորհային ծրագրի կազմակերպչական աշխատանքների իրականացում,«Անցում էլեկտրական շարժունակությանը Հայաստանում» դրամաշնորհային ծրագրի կազմակերպչական և կառավարման միջոցառումների իրականացման աշխատանքների կազմակերպում,Ծառայությունների մատուցում,6771746.1,8528843.3,7281284.4,0.854,1686961.4,2124524.6,1795131.6,0.845,0.0,40760.8,24090.1,0.591
ՀՀ շրջակա միջավայրի նախարարություն,1016,Շրջակա միջավայրի վրա ազդեցության գնահատում և մոնիթորինգ,Նպաստել շրջակա միջավայրի և բնական ռեսուրսների (բացառությամբ օգտակար հանածոների) պահպանությանը,Շրջակա միջավայրի վերաբերյալ ամբողջական տեղեկատվության հրապարակում,11006,"«Շենքերի ոլորտում չափողականություն, հաշվետվողականություն և հավաստագրում (ՉՀՀ)» համակարգի ստեղծում և գիտելիքների կառավարում","Հայաստանի Հանրապետությունում հանրային նշանակության շենքերի՛ հիվանդանոցների, մանկապարտեզների, դպրոցների և այլ հասարակական կառույցների էներգախնայողության հաշվարկման համակարգի ստեղծման, ենթաօրենսդրական փաթեթի մշակման և",Ծառայությունների մատուցում,6771746.1,8528843.3,7281284.4,0.854,1686961.4,2124524.6,1795131.6,0.845,0.0,244113.8,26286.5,0.108
ՀՀ շրջակա միջավայրի նախարարություն,1016,Շրջակա միջավայրի վրա ազդեցության գնահատում և մոնիթորինգ,Նպաստել շրջակա միջավայրի և բնական ռեսուրսների (բացառությամբ օգտակար հանածոների) պահպանությանը,Շրջակա միջավայրի վերաբերյալ ամբողջական տեղեկատվության հրապարակում,11007,Արարատյան դաշտավայրի խորքային հորերի լուծարման և կոնսերվացման եղանակների ու պահանջվող միջոցների հաշվարկի վերանայում,Արարատյան դաշտավայրի խորքային հորերի լուծարման և կոնսերվացման եղանակների ու պահանջվող միջոցների հաշվարկի վերանայման աշխատանքների իրականացում,Ծառայությունների մատուցում,6771746.1,8528843.3,7281284.4,0.854,1686961.4,2124524.6,1795131.6,0.845,0.0,300.0,300.0,1.0
ՀՀ շրջակա միջավայրի նախարարություն,1016,Շրջակա միջավայրի վրա ազդեցության գնահատում և մոնիթորինգ,Նպաստել շրջակա միջավայրի և բնական ռեսուրսների (բացառությամբ օգտակար հանածոների) պահպանությանը,Շրջակա միջավայրի վերաբերյալ ամբողջական տեղեկատվության հրապարակում,12001,«Անցում էլեկտրական շարժունակությանը Հայաստանում» դրամաշնորհային ծրագրի շրջանակներում պետական կառույցներին աջակցություն,«Անցում էլեկտրական շարժունակությանը Հայաստանում» դրամաշնորհային ծրագրի շրջանակներում պետական կառույցներին՛ էլեկտրամոբիլների շահագործման անցման նպատակով,Տրանսֆերտների տրամադրում,6771746.1,8528843.3,7281284.4,0.854,1686961.4,2124524.6,1795131.6,0.845,0.0,47640.0,0.0,0.0
ՀՀ շրջակա միջավայրի նախարարություն,1016,Շրջակա միջավայրի վրա ազդեցության գնահատում և մոնիթորինգ,Նպաստել շրջակա միջավայրի և բնական ռեսուրսների (բացառությամբ օգտակար հանածոների) պահպանությանը,Շրջակա միջավայրի վերաբերյալ ամբողջական տեղեկատվության հրապարակում,32002,«Անցում էլեկտրական շարժունակությանը Հայաստանում» դրամաշնորհային ծրագրի շրջանակներում էլեկտրամոբիլների լիցքավորման կայանների տեղադրում,"«Անցում էլեկտրական շարժունակությանը Հայաստանում» դրամաշնորհային ծրագրի շրջանակներում ՀՀ Կոտայքի, Արմավիրի, Լոռու և Շիրակի մարզերում էլեկտրամոբիլների լիցքավորման կայանների տեղադրում",Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,6771746.1,8528843.3,7281284.4,0.854,1686961.4,2124524.6,1795131.6,0.845,0.0,9528.0,0.0,0.0
ՀՀ շրջակա միջավայրի նախարարություն,1071,"Շրջակա միջավայրի ոլորտում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ",Շրջակա միջավայրի պահպանությանն ուղղված պետական քաղաքականության մշակում և իրականացում,"Շրջակա միջավայրի պահպանությանն ուղղված օրենսդրական դաշտի բարելավում, իրականացվող ծրագրերի ազդեցության և արդյունավետության աճ",11001,"Շրջակա միջավայրի ոլորտում քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ","Շրջակա միջավայրի պահպանությանն ուղղված օրենսդրական դաշտի բարելավում, իրականացվող ծրագրերի արդյունավետության  ապահովում",Ծառայությունների մատուցում,6771746.1,8528843.3,7281284.4,0.854,1111153.3,1101673.3,1088826.9,0.988,1004251.5,993437.9,981417.3,0.988
ՀՀ շրջակա միջավայրի նախարարություն,1071,"Շրջակա միջավայրի ոլորտում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ",Շրջակա միջավայրի պահպանությանն ուղղված պետական քաղաքականության մշակում և իրականացում,"Շրջակա միջավայրի պահպանությանն ուղղված օրենսդրական դաշտի բարելավում, իրականացվող ծրագրերի ազդեցության և արդյունավետության աճ",11002,Շրջակա միջավայրի ոլորտի ծրագրերի իրականացում,Շրջակա միջավայրի ոլորտի  ծրագրերի մշակում և իրականացման համակարգում,Ծառայությունների մատուցում,6771746.1,8528843.3,7281284.4,0.854,1111153.3,1101673.3,1088826.9,0.988,99696.8,99696.8,98992.2,0.993
ՀՀ շրջակա միջավայրի նախարարություն,1071,"Շրջակա միջավայրի ոլորտում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ",Շրջակա միջավայրի պահպանությանն ուղղված պետական քաղաքականության մշակում և իրականացում,"Շրջակա միջավայրի պահպանությանն ուղղված օրենսդրական դաշտի բարելավում, իրականացվող ծրագրերի ազդեցության և արդյունավետության աճ",11003,Արտասահմանյան պաշտոնական գործուղումներ,Արտասահմանյան պաշտոնական գործուղումներ,,6771746.1,8528843.3,7281284.4,0.854,1111153.3,1101673.3,1088826.9,0.988,0.0,1333.6,1333.6,1.0
ՀՀ շրջակա միջավայրի նախարարություն,1071,"Շրջակա միջավայրի ոլորտում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ",Շրջակա միջավայրի պահպանությանն ուղղված պետական քաղաքականության մշակում և իրականացում,"Շրջակա միջավայրի պահպանությանն ուղղված օրենսդրական դաշտի բարելավում, իրականացվող ծրագրերի ազդեցության և արդյունավետության աճ",31001,ՀՀ շրջակա միջավայրի նախարարության տեխնիկական կարողությունների ընդլայնում,Համակարգչային սարքավորումների և գրասենյակային գույքի ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,6771746.1,8528843.3,7281284.4,0.854,1111153.3,1101673.3,1088826.9,0.988,7205.0,7205.0,7083.8,0.983
