state_body,program_code,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_annual_plan,state_body_rev_annual_plan,state_body_actual,state_body_actual_vs_rev_annual_plan,program_annual_plan,program_rev_annual_plan,program_actual,program_actual_vs_rev_annual_plan,subprogram_annual_plan,subprogram_rev_annual_plan,subprogram_actual,subprogram_actual_vs_rev_annual_plan
ՀՀ շրջակա միջավայրի նախարարություն,1155,Բնական պաշարների և բնության հատուկ պահպանվող տարածքների կառավարում և պահպանում,Բնական պաշարների և կենսաբազմազանության արդյունավետ կառավարում և պահպանություն,Բնական պաշարների և կենսաբազմազանության վերարտադրության աճի ապահովում,11002,Սևանա լճի ջրածածկ անտառտնկարկների մաքրում,Սևանա լճի ջրածածկ անտառտնկարկների մաքրման աշխատանքներ,Ծառայությունների մատուցում,6984079.5,7577917.3,6148757.9,0.811,2840595.9,2833275.3,1800398.9,0.635,208238.5,206355.2,60636.4,0.294
ՀՀ շրջակա միջավայրի նախարարություն,1155,Բնական պաշարների և բնության հատուկ պահպանվող տարածքների կառավարում և պահպանում,Բնական պաշարների և կենսաբազմազանության արդյունավետ կառավարում և պահպանություն,Բնական պաշարների և կենսաբազմազանության վերարտադրության աճի ապահովում,11003,Սևանա լճում և նրա ջրահավաք ավազանում ձկան և խեցգետնի պաշարների հաշվառում,Սևանա լճում և նրա ջրահավաք ավազանում ձկան և խեցգետնի պաշարների հաշվառման աշխատանքներ,Ծառայությունների մատուցում,6984079.5,7577917.3,6148757.9,0.811,2840595.9,2833275.3,1800398.9,0.635,7624.3,7590.0,7590.0,1.0
ՀՀ շրջակա միջավայրի նախարարություն,1155,Բնական պաշարների և բնության հատուկ պահպանվող տարածքների կառավարում և պահպանում,Բնական պաշարների և կենսաբազմազանության արդյունավետ կառավարում և պահպանություն,Բնական պաշարների և կենսաբազմազանության վերարտադրության աճի ապահովում,11004,"«Սևան» ազգային պարկի պահպանության, պարկում գիտական ուսումնասիրությունների, անտառատնտեսական աշխատանքների կատարում","«Սևան» ազգային պարկի տարածքում պահպանության, գիտական ուսումնասիրությունների, անտառատնտեսական աշխատանքների իրականացում",Ծառայությունների մատուցում,6984079.5,7577917.3,6148757.9,0.811,2840595.9,2833275.3,1800398.9,0.635,303897.7,303897.7,303897.7,1.0
ՀՀ շրջակա միջավայրի նախարարություն,1155,Բնական պաշարների և բնության հատուկ պահպանվող տարածքների կառավարում և պահպանում,Բնական պաշարների և կենսաբազմազանության արդյունավետ կառավարում և պահպանություն,Բնական պաշարների և կենսաբազմազանության վերարտադրության աճի ապահովում,11005,"«Դիլիջան» ազգային պարկի պահպանության, պարկում գիտական ուսումնասիրությունների, անտառատնտեսական աշխատանքների կատարում","«Դիլիջան» ազգային պարկի տարածքում պահպանության, գիտական ուսումնասիրությունների, անտառատնտեսական աշխատանքների իրականացում",Ծառայությունների մատուցում,6984079.5,7577917.3,6148757.9,0.811,2840595.9,2833275.3,1800398.9,0.635,164366.3,164366.3,157938.3,0.961
ՀՀ շրջակա միջավայրի նախարարություն,1155,Բնական պաշարների և բնության հատուկ պահպանվող տարածքների կառավարում և պահպանում,Բնական պաշարների և կենսաբազմազանության արդյունավետ կառավարում և պահպանություն,Բնական պաշարների և կենսաբազմազանության վերարտադրության աճի ապահովում,11006,"Արգելոցապարկային համալիր ԲՀՊ տարածքների պահպանության, գիտական ուսումնասիրությունների, անտառատնտեսական աշխատանքների կատարում","ԲՀՊ տարածքներում պահպանության, գիտական ուսումնասիրությունների, անտառատնտեսական աշխատանքների իրականացում",Ծառայությունների մատուցում,6984079.5,7577917.3,6148757.9,0.811,2840595.9,2833275.3,1800398.9,0.635,169254.1,173049.3,156800.0,0.906
ՀՀ շրջակա միջավայրի նախարարություն,1155,Բնական պաշարների և բնության հատուկ պահպանվող տարածքների կառավարում և պահպանում,Բնական պաշարների և կենսաբազմազանության արդյունավետ կառավարում և պահպանություն,Բնական պաշարների և կենսաբազմազանության վերարտադրության աճի ապահովում,11007,"«Խոսրովի անտառ» պետական արգելոցի պահպանության, գիտական ուսումնասիրությունների կատարում","«Խոսրովի անտառ» պետական արգելոցի տարածքում պահպանության, գիտական ուսումնասիրությունների, անտառատնտեսական աշխատանքների իրականացում",Ծառայությունների մատուցում,6984079.5,7577917.3,6148757.9,0.811,2840595.9,2833275.3,1800398.9,0.635,152887.3,152887.3,152887.3,1.0
ՀՀ շրջակա միջավայրի նախարարություն,1155,Բնական պաշարների և բնության հատուկ պահպանվող տարածքների կառավարում և պահպանում,Բնական պաշարների և կենսաբազմազանության արդյունավետ կառավարում և պահպանություն,Բնական պաշարների և կենսաբազմազանության վերարտադրության աճի ապահովում,11008,"«Արփի լիճ» ազգային պարկի պահպանության, պարկում գիտական ուսումնասիրությունների կատարում","«Արփի լիճ» ազգային պարկի պահպանության, գիտական ուսումնասիրությունների իրականացում",Ծառայությունների մատուցում,6984079.5,7577917.3,6148757.9,0.811,2840595.9,2833275.3,1800398.9,0.635,55404.9,55404.9,54283.3,0.98
ՀՀ շրջակա միջավայրի նախարարություն,1155,Բնական պաշարների և բնության հատուկ պահպանվող տարածքների կառավարում և պահպանում,Բնական պաշարների և կենսաբազմազանության արդյունավետ կառավարում և պահպանություն,Բնական պաշարների և կենսաբազմազանության վերարտադրության աճի ապահովում,11009,«Զիկատար» պետական արգելավայրի պահպանություն,"«Զիկատար» պետական արգելավայրի պահպանության, գիտական ուսումնասիրությունների իրականացում",Ծառայությունների մատուցում,6984079.5,7577917.3,6148757.9,0.811,2840595.9,2833275.3,1800398.9,0.635,16026.6,6231.4,6231.4,1.0
ՀՀ շրջակա միջավայրի նախարարություն,1155,Բնական պաշարների և բնության հատուկ պահպանվող տարածքների կառավարում և պահպանում,Բնական պաշարների և կենսաբազմազանության արդյունավետ կառավարում և պահպանություն,Բնական պաշարների և կենսաբազմազանության վերարտադրության աճի ապահովում,11010,"Զանգեզուր կենսոլորտային համալիր  ԲՀՊ տարածքների պահպանության, գիտական ուսումնասիրությունների, անտառատնտեսական աշխատանքների կատարում","ԲՀՊ տարածքներում պահպանության, գիտական ուսումնասիրությունների, անտառատնտեսական աշխատանքների կատարում",Ծառայությունների մատուցում,6984079.5,7577917.3,6148757.9,0.811,2840595.9,2833275.3,1800398.9,0.635,169524.2,166524.2,162049.7,0.973
ՀՀ շրջակա միջավայրի նախարարություն,1155,Բնական պաշարների և բնության հատուկ պահպանվող տարածքների կառավարում և պահպանում,Բնական պաշարների և կենսաբազմազանության արդյունավետ կառավարում և պահպանություն,Բնական պաշարների և կենսաբազմազանության վերարտադրության աճի ապահովում,12001,Աջակցություն Կովկասի տարածաշրջանային բնապահպանական կենտրոնի հայաստանյան մասնաճյուղին,Կովկասի տարածաշրջանային բնապահպանական կենտրոնի հայաստանյան մասնաճյուղի գրասենյակի վարձակալության ծառայությունների ֆինանսավորում,Տրանսֆերտների տրամադրում,6984079.5,7577917.3,6148757.9,0.811,2840595.9,2833275.3,1800398.9,0.635,7000.0,7000.0,7000.0,1.0
ՀՀ շրջակա միջավայրի նախարարություն,1155,Բնական պաշարների և բնության հատուկ պահպանվող տարածքների կառավարում և պահպանում,Բնական պաշարների և կենսաբազմազանության արդյունավետ կառավարում և պահպանություն,Բնական պաշարների և կենսաբազմազանության վերարտադրության աճի ապահովում,12002,Գերմանիայի զարգացման վարկերի բանկի (KFW) կողմից տրամադրվող դրամաշնորհային ծրագրի շրջանակներում ՀՀ Սյունիքի մարզի  բնության հատուկ պահպանվող տարածքների հարակից համայնքների սոցիալ-տնտեսական վիճակի բարելավմանն ուղղված աջակցություն,ՀՀ Սյունիքի մարզի բնության հատուկ պահպանվող տարածքների և հարակից համայնքներին սոցիալ-տնտեսական վիճակի բարելավման նպատակով աջակցության ցուցաբերում,Տրանսֆերտների տրամադրում,6984079.5,7577917.3,6148757.9,0.811,2840595.9,2833275.3,1800398.9,0.635,493680.0,493680.0,424147.6,0.859
ՀՀ շրջակա միջավայրի նախարարություն,1155,Բնական պաշարների և բնության հատուկ պահպանվող տարածքների կառավարում և պահպանում,Բնական պաշարների և կենսաբազմազանության արդյունավետ կառավարում և պահպանություն,Բնական պաշարների և կենսաբազմազանության վերարտադրության աճի ապահովում,21001,Սևանա լճի առափնյա հատվածներում ջրածածկ պետական և համայնքային նշանակության շենք-շինությունների ապամոնտաժում,Սևանա լճի առափնյա հատվածներում ջրածածկ պետական և համայնքային նշանակության շենք-շինությունների ապամոնտաժման (քանդման) աշխատանքների իրականացում և նախագծանախահաշվային փաստաթղթերի ձեռքբերում,Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,6984079.5,7577917.3,6148757.9,0.811,2840595.9,2833275.3,1800398.9,0.635,0.0,3597.0,3597.0,1.0
ՀՀ շրջակա միջավայրի նախարարություն,1155,Բնական պաշարների և բնության հատուկ պահպանվող տարածքների կառավարում և պահպանում,Բնական պաշարների և կենսաբազմազանության արդյունավետ կառավարում և պահպանություն,Բնական պաշարների և կենսաբազմազանության վերարտադրության աճի ապահովում,32001,Գերմանիայի զարգացման վարկերի բանկի (KFW) կողմից տրամադրվող դրամաշնորհային ծրագրի շրջանակներում ՀՀ Սյունիքի մարզի բնության հատուկ պահպանվող տարածքների պահպանությունն իրականացնող պետական կազմակերպությունների կարողությունների զարգացում,Սյունիքի մարզի բնության հատուկ պահպանվող տարածքների և անտառային տարածքների պահպանությունն իրականացնող պետական կազմակերպությունների կարողությունների հզորացում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,6984079.5,7577917.3,6148757.9,0.811,2840595.9,2833275.3,1800398.9,0.635,669537.7,669537.7,71845.8,0.107
ՀՀ շրջակա միջավայրի նախարարություն,1173,Անտառների կառավարում,Անտառային տարածքների կայուն կառավարում,Կայուն կառավարվող անտառային տարածքների աճ,11001,"Անտառային ոլորտում քաղաքականության մշակման և աջակցության ծառայությունների, ծրագրերի համակարգում","Անտառային ոլորտի քաղաքականության մշակման, աջակցության և համակարգման ծրագրեր",Ծառայությունների մատուցում,6984079.5,7577917.3,6148757.9,0.811,2302948.4,2135786.4,1867638.3,0.874,251232.2,232347.9,142148.0,0.612
ՀՀ շրջակա միջավայրի նախարարություն,1173,Անտառների կառավարում,Անտառային տարածքների կայուն կառավարում,Կայուն կառավարվող անտառային տարածքների աճ,11002,Անտառպահպանական ծառայություններ,Անտառային տարածքների պահպանում,Ծառայությունների մատուցում,6984079.5,7577917.3,6148757.9,0.811,2302948.4,2135786.4,1867638.3,0.874,1335485.9,1335485.9,1335485.9,1.0
ՀՀ շրջակա միջավայրի նախարարություն,1173,Անտառների կառավարում,Անտառային տարածքների կայուն կառավարում,Կայուն կառավարվող անտառային տարածքների աճ,11003,Անտառների կադաստրի վարում,Անտառների հաշվառում և անտառային պետական կադաստրի վարում,Ծառայությունների մատուցում,6984079.5,7577917.3,6148757.9,0.811,2302948.4,2135786.4,1867638.3,0.874,15000.0,12464.8,12464.8,1.0
ՀՀ շրջակա միջավայրի նախարարություն,1173,Անտառների կառավարում,Անտառային տարածքների կայուն կառավարում,Կայուն կառավարվող անտառային տարածքների աճ,11004,Անտառների վնասակար օրգանիզմների դեմ պայքար,Անտառածածկ տարածքներում վնասատուների և հիվանդությունների դեմ պայքար,Ծառայությունների մատուցում,6984079.5,7577917.3,6148757.9,0.811,2302948.4,2135786.4,1867638.3,0.874,43710.9,7546.0,7546.0,1.0
ՀՀ շրջակա միջավայրի նախարարություն,1173,Անտառների կառավարում,Անտառային տարածքների կայուն կառավարում,Կայուն կառավարվող անտառային տարածքների աճ,11005,Անտառային պետական մոնիտորինգի իրականացում,Անտառային տարածքներում ուսումնասիրությունների և մասնակի դիտարկումների անցկացում,Ծառայությունների մատուցում,6984079.5,7577917.3,6148757.9,0.811,2302948.4,2135786.4,1867638.3,0.874,53325.8,18720.3,18720.3,1.0
ՀՀ շրջակա միջավայրի նախարարություն,1173,Անտառների կառավարում,Անտառային տարածքների կայուն կառավարում,Կայուն կառավարվող անտառային տարածքների աճ,31001,ՀՀ շրջակա միջավայրի նախարարության Անտառային կոմիտեի տեխնիկական կարողությունների ընդլայնում,Համակարգչային սարքավորումների և գրասենյակային գույքի ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,6984079.5,7577917.3,6148757.9,0.811,2302948.4,2135786.4,1867638.3,0.874,3552.8,0.0,0.0,0.0
ՀՀ շրջակա միջավայրի նախարարություն,1173,Անտառների կառավարում,Անտառային տարածքների կայուն կառավարում,Կայուն կառավարվող անտառային տարածքների աճ,31003,ՀՀ շրջակա միջավայրի նախարարության Անտառային կոմիտեի շենքային պայմանների բարելավում,Շենքերի և կառույցների հիմնանորոգում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,6984079.5,7577917.3,6148757.9,0.811,2302948.4,2135786.4,1867638.3,0.874,61126.0,0.0,0.0,0.0
ՀՀ շրջակա միջավայրի նախարարություն,1173,Անտառների կառավարում,Անտառային տարածքների կայուն կառավարում,Կայուն կառավարվող անտառային տարածքների աճ,32001,Անտառվերականգնման և անտառապատման աշխատանքներ,Անտառվերականգնման և անտառապատման աշխատանքների իրականացում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,6984079.5,7577917.3,6148757.9,0.811,2302948.4,2135786.4,1867638.3,0.874,413781.5,413781.5,282618.3,0.683
ՀՀ շրջակա միջավայրի նախարարություն,1173,Անտառների կառավարում,Անտառային տարածքների կայուն կառավարում,Կայուն կառավարվող անտառային տարածքների աճ,32002,Անտառկառավարման պլանների կազմում,Անտառկառավարման պլանների կազմման աշխատանքների իրականացում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,6984079.5,7577917.3,6148757.9,0.811,2302948.4,2135786.4,1867638.3,0.874,125733.3,115440.0,68655.0,0.595
ՀՀ շրջակա միջավայրի նախարարություն,1186,Բնագիտական նմուշների պահպանություն և ցուցադրություն,"Նպաստել բնապահպանական աշխարհայացքի ձևավորմանը, բնակչության էկոլոգիական դաստիարակությանը",Մշտական և ժամանակավոր ցուցահանդեսների միջոցով հավաքածուները ներկայացնել հանրությանը և իրականացնել բնապահպանական քարոզչություն,11001,Բնագիտական նմուշների պահպանություն և ցուցադրություն,"Հայաստանին բնորոշ բնության օբյեկտների  նմուշների պահպանում, ֆոնդերի թարմացում, նմուշների ցուցահանդեսների կազմակերպում",Ծառայությունների մատուցում,6984079.5,7577917.3,6148757.9,0.811,353377.1,363869.8,342128.3,0.94,50604.9,50604.9,39356.1,0.778
ՀՀ շրջակա միջավայրի նախարարություն,1186,Բնագիտական նմուշների պահպանություն և ցուցադրություն,"Նպաստել բնապահպանական աշխարհայացքի ձևավորմանը, բնակչության էկոլոգիական դաստիարակությանը",Մշտական և ժամանակավոր ցուցահանդեսների միջոցով հավաքածուները ներկայացնել հանրությանը և իրականացնել բնապահպանական քարոզչություն,11002,Կենդանաբանական այգու ցուցադրություններ,Աջակցություն Երեանի քաղաքային համայնքին մշակութային ժամանցի միջոցառումների իրականացման նպատակով,Ծառայությունների մատուցում,6984079.5,7577917.3,6148757.9,0.811,353377.1,363869.8,342128.3,0.94,302772.2,313264.9,302772.2,0.967
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1041,Մեծ նվաճումների սպորտ,Նպաստել Հայաստանում մեծ սպորտի շարունակական զարգացմանը և միջազգային հարթակներում ՀՀ դիրքի բարելավմանը,"ՀՀ առաջնությունների ընդլայնում, միջազգային սպորտային միջոցառումներին մասնակցության և նվաճումների ապահովում",11001,ՀՀ առաջնություններին և միջազգային միջոցառումներին մասնակցության ապահովման համար մարզիկների նախապատրաստում և առաջնությունների անցկացում,"Մարզաձևերի ազգային ֆեդերացիաների կողմից մարզիկների պատրաստում և տարբեր մարզաձևերի ՀՀ առաջնությունների և միջազգային մրցաշարերի անցկացում, ուսումնամարզական հավաքների կազմակերպում և միջազգային միջոցառումներին մասնակցություն",Ծառայությունների մատուցում,179750957.1,179885703.3,170900564.3,0.95,2342071.4,2365570.9,1924343.1,0.813,1367960.9,1197960.9,856977.3,0.715
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1041,Մեծ նվաճումների սպորտ,Նպաստել Հայաստանում մեծ սպորտի շարունակական զարգացմանը և միջազգային հարթակներում ՀՀ դիրքի բարելավմանը,"ՀՀ առաջնությունների ընդլայնում, միջազգային սպորտային միջոցառումներին մասնակցության և նվաճումների ապահովում",11002,ՀՀ հավաքական թիմերին մարզահագուստով և մարզահանդերձանքով ապահովում,ՀՀ հավաքական թիմերին անհրաժեշտ մարզահագուստով և մարզահանդերձանքով ապահովման ծառայություններ,Ծառայությունների մատուցում,179750957.1,179885703.3,170900564.3,0.95,2342071.4,2365570.9,1924343.1,0.813,81840.0,79300.0,79300.0,1.0
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1041,Մեծ նվաճումների սպորտ,Նպաստել Հայաստանում մեծ սպորտի շարունակական զարգացմանը և միջազգային հարթակներում ՀՀ դիրքի բարելավմանը,"ՀՀ առաջնությունների ընդլայնում, միջազգային սպորտային միջոցառումներին մասնակցության և նվաճումների ապահովում",11003,Ադապտիվ սպորտին առնչվող ծառայություններ,"Հաշմանդամային մարզական հասարակական կազմակերպությունների կողմից պարալիմպիկ, սուրդլիմպիկ և աշխարհի խաղերին, աշխարհի և Եվրոպայի առաջնություններին, միջազգային մրցաշարերին մարզիկների նախապատրաստում և մասնակցության ապահովում",Ծառայությունների մատուցում,179750957.1,179885703.3,170900564.3,0.95,2342071.4,2365570.9,1924343.1,0.813,29832.7,5176.0,4176.0,0.807
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1041,Մեծ նվաճումների սպորտ,Նպաստել Հայաստանում մեծ սպորտի շարունակական զարգացմանը և միջազգային հարթակներում ՀՀ դիրքի բարելավմանը,"ՀՀ առաջնությունների ընդլայնում, միջազգային սպորտային միջոցառումներին մասնակցության և նվաճումների ապահովում",11004,Սպորտային բժշկության և հակադոպինգային հսկողության ծառայություններ,"ՀՀ հավաքական թիմերի մարզիկների բժշկական հսկողություն, հիվանդությունների և վնասվածքների ախտորոշում և բուժում, հակադոպինգային հսկողության իրականացում, նրանց դեղորայքով և վերականգնողական միջոցներով ապահովում",Ծառայությունների մատուցում,179750957.1,179885703.3,170900564.3,0.95,2342071.4,2365570.9,1924343.1,0.813,132636.3,132636.3,87398.8,0.659
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1041,Մեծ նվաճումների սպորտ,Նպաստել Հայաստանում մեծ սպորտի շարունակական զարգացմանը և միջազգային հարթակներում ՀՀ դիրքի բարելավմանը,"ՀՀ առաջնությունների ընդլայնում, միջազգային սպորտային միջոցառումներին մասնակցության և նվաճումների ապահովում",11005,Աջակցություն հայկական կոխ ըմբշամարտ մարզաձևի զարգացմանը,Աջակցություն հայկական կոխ ըմբշամարտ մարզաձևի զարգացմանը,Ծառայությունների մատուցում,179750957.1,179885703.3,170900564.3,0.95,2342071.4,2365570.9,1924343.1,0.813,13022.2,9136.7,5839.4,0.639
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1041,Մեծ նվաճումների սպորտ,Նպաստել Հայաստանում մեծ սպորտի շարունակական զարգացմանը և միջազգային հարթակներում ՀՀ դիրքի բարելավմանը,"ՀՀ առաջնությունների ընդլայնում, միջազգային սպորտային միջոցառումներին մասնակցության և նվաճումների ապահովում",11006,Նավամոդելային սպորտի զարգացում,Մասնակցություն միջազգային մրցույթներին,Ծառայությունների մատուցում,179750957.1,179885703.3,170900564.3,0.95,2342071.4,2365570.9,1924343.1,0.813,5178.7,5178.7,63.7,0.012
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1041,Մեծ նվաճումների սպորտ,Նպաստել Հայաստանում մեծ սպորտի շարունակական զարգացմանը և միջազգային հարթակներում ՀՀ դիրքի բարելավմանը,"ՀՀ առաջնությունների ընդլայնում, միջազգային սպորտային միջոցառումներին մասնակցության և նվաճումների ապահովում",11007,Շախմատիստների պատրաստման ծառայություններ,"Հայաստանի շախմատի ակադեմիա հիմնադրամի սաների ամենօրյա անվճար ուսուցում, միջազգային գրոսմայստերների և վարպետների պատրաստում, նրանց համար ուսումնամարզական հավաքների և մրցաշարերի կազմակերպում",Ծառայությունների մատուցում,179750957.1,179885703.3,170900564.3,0.95,2342071.4,2365570.9,1924343.1,0.813,164823.0,164823.0,164822.9,1.0
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1041,Մեծ նվաճումների սպորտ,Նպաստել Հայաստանում մեծ սպորտի շարունակական զարգացմանը և միջազգային հարթակներում ՀՀ դիրքի բարելավմանը,"ՀՀ առաջնությունների ընդլայնում, միջազգային սպորտային միջոցառումներին մասնակցության և նվաճումների ապահովում",11010,2020 թվականի Տոկիոյի 32-րդ Օլիմպիական խաղերին Հայաստանի մարզական պատվիրակության նախապատրաստման և մասնակցության ապահովում,2020 թվականի Տոկիոյի 32-րդ Օլիմպիական խաղերին Հայաստանի մարզական պատվիրակության նախապատրաստում և մասնակցություն,Ծառայությունների մատուցում,179750957.1,179885703.3,170900564.3,0.95,2342071.4,2365570.9,1924343.1,0.813,120888.8,15661.6,15661.6,1.0
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1041,Մեծ նվաճումների սպորտ,Նպաստել Հայաստանում մեծ սպորտի շարունակական զարգացմանը և միջազգային հարթակներում ՀՀ դիրքի բարելավմանը,"ՀՀ առաջնությունների ընդլայնում, միջազգային սպորտային միջոցառումներին մասնակցության և նվաճումների ապահովում",11021,"ՀՀ հանրակրթական, միջին մասնագիտական և  բարձրագույն ուսումնական հաստատություններին, ինչպես նաև մանկապատանեկան մարզադպրոցներին, մարզաձևերի ազգային ֆեդերացիաներին և այլ մարզական հասարակական կազմակերպություններին գույքով ապահովում","Ֆիզիկական կուլտուրայի և սպորտի զարգացման նպատակով հանրակրթական, միջին մասնագիտական և բարձրագույն ուսումնական հաստատություններին, ինչպես նաև  մարզական հասարակական կազմակերպություններին մարզական և այլ անհրաժեշտ գույքի տրամադրում",Ծառայությունների մատուցում,179750957.1,179885703.3,170900564.3,0.95,2342071.4,2365570.9,1924343.1,0.813,0.0,14621.4,14621.4,1.0
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1041,Մեծ նվաճումների սպորտ,Նպաստել Հայաստանում մեծ սպորտի շարունակական զարգացմանը և միջազգային հարթակներում ՀՀ դիրքի բարելավմանը,"ՀՀ առաջնությունների ընդլայնում, միջազգային սպորտային միջոցառումներին մասնակցության և նվաճումների ապահովում",11022,Ֆրանկոֆոնիայի մարզամշակութային խաղերին Հայաստանի մարզական պատվիրակության մասնակցության ապահովում,Ֆրանկոֆոնիայի մարզամշակութային խաղերին Հայաստանի մարզական պատվիրակության մասնակցության ապահովում,Ծառայությունների մատուցում,179750957.1,179885703.3,170900564.3,0.95,2342071.4,2365570.9,1924343.1,0.813,571.2,571.2,571.2,1.0
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1041,Մեծ նվաճումների սպորտ,Նպաստել Հայաստանում մեծ սպորտի շարունակական զարգացմանը և միջազգային հարթակներում ՀՀ դիրքի բարելավմանը,"ՀՀ առաջնությունների ընդլայնում, միջազգային սպորտային միջոցառումներին մասնակցության և նվաճումների ապահովում",11029,«Մարզաձևերի զարգացման հանրապետական համալիր կենտրոն» փակ բաժնետիրական ընկերության գործունեության ապահովում,«Մարզաձևերի զարգացման հանրապետական համալիր կենտրոն» փակ բաժնետիրական ընկերության գործունեության ապահովում,Ծառայությունների մատուցում,179750957.1,179885703.3,170900564.3,0.95,2342071.4,2365570.9,1924343.1,0.813,0.0,29747.1,29747.1,1.0
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1041,Մեծ նվաճումների սպորտ,Նպաստել Հայաստանում մեծ սպորտի շարունակական զարգացմանը և միջազգային հարթակներում ՀՀ դիրքի բարելավմանը,"ՀՀ առաջնությունների ընդլայնում, միջազգային սպորտային միջոցառումներին մասնակցության և նվաճումների ապահովում",12001,Միջազգային մարզական միջոցառումների հաղթողներին և մրցանակակիրներին դրամական մրցանակների հանձնում,Միջազգային մարզական միջոցառումների հաղթողներին և մրցանակակիրներին դրամական մրցանակների հանձնում,Տրանսֆերտների տրամադրում,179750957.1,179885703.3,170900564.3,0.95,2342071.4,2365570.9,1924343.1,0.813,150000.0,64967.4,29860.0,0.46
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1041,Մեծ նվաճումների սպորտ,Նպաստել Հայաստանում մեծ սպորտի շարունակական զարգացմանը և միջազգային հարթակներում ՀՀ դիրքի բարելավմանը,"ՀՀ առաջնությունների ընդլայնում, միջազգային սպորտային միջոցառումներին մասնակցության և նվաճումների ապահովում",12002,"ՀՀ հավաքական թիմերի գլխավոր և ավագ մարզիչների վարձատրություն և աշխարհի չեմպիոններին, օլիմպիական խաղերի և շախմատի համաշխարհային օլիմպիադայի մրցանակակիրներին պատվովճարի հատկացում","ՀՀ հավաքական թիմերի գլխավոր և ավագ մարզիչների վարձատրություն և աշխարհի չեմպիոններին, օլիմպիական խաղերի և շախմատի համաշխարհային օլիմպիադայի մրցանակակիրներին պատվովճարի հատկացում",Տրանսֆերտների տրամադրում,179750957.1,179885703.3,170900564.3,0.95,2342071.4,2365570.9,1924343.1,0.813,118317.6,118317.6,115618.8,0.977
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1041,Մեծ նվաճումների սպորտ,Նպաստել Հայաստանում մեծ սպորտի շարունակական զարգացմանը և միջազգային հարթակներում ՀՀ դիրքի բարելավմանը,"ՀՀ առաջնությունների ընդլայնում, միջազգային սպորտային միջոցառումներին մասնակցության և նվաճումների ապահովում",12003,"Օլիմպիական խաղերում, աշխարհի և Եվրոպայի առաջնություններում բարձր արդյունքների հասած ՀՀ հավաքական թիմերի մարզիկներին և նրանց մարզիչներին  անվանական թոշակի հատկացում","Օլիմպիական խաղերում, աշխարհի և Եվրոպայի առաջնություններում բարձր արդյունքների հասած ՀՀ հավաքական թիմերի մարզիկներին և նրանց մարզիչներին  անվանական թոշակի հատկացում",Տրանսֆերտների տրամադրում,179750957.1,179885703.3,170900564.3,0.95,2342071.4,2365570.9,1924343.1,0.813,157000.0,240187.5,240187.5,1.0
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1041,Մեծ նվաճումների սպորտ,Նպաստել Հայաստանում մեծ սպորտի շարունակական զարգացմանը և միջազգային հարթակներում ՀՀ դիրքի բարելավմանը,"ՀՀ առաջնությունների ընդլայնում, միջազգային սպորտային միջոցառումներին մասնակցության և նվաճումների ապահովում",12004,2019 թվականի 10 լավագույն մարզիկների պարգևատրության հատկացում,2019 թվականի դեկտեմբերի 25-ին կայացած՛ ՀՀ «2019 թվականի 10 լավագույն մարզիկներ» պարգևատրության նպատակով դրամական մրցանակների հանձնում,Տրանսֆերտների տրամադրում,179750957.1,179885703.3,170900564.3,0.95,2342071.4,2365570.9,1924343.1,0.813,0.0,50000.0,50000.0,1.0
