state_body,program_code,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_total,program_total,subprogram_total
ՀՀ  կրթության և գիտության  նախարարություն,1146,Հանրակրթության ծրագիր,Ապահովել անվճար և որակյալ հանրակրթություն,Մտավոր՝ հոգևոր՝ ֆիզիկական և սոցիալական ունակությունների համակողմանի ու ներդաշնակ զարգացմամբ՝ հայրենասիրության՝ պետականության և մարդասիրության ոգով դաստիրակված՝ պատշաճ վարքով և վարվելակերպով անձի  ձևավորում,11020,Միջնակարգ հանրակրթություն երեկոյան դպրոցում (Շիրակի մարզ),ՀՀ ԱՆ Արթիկի քրեակատարողական հիմնարկում գտնվող ազատազրկված և միջնակարգ կրթություն չունեցող անձանց շրջանակում հանրակրթական ծառայությունների մատուցում,Ծառայությունների մատուցում,141325438.5,87259771.0,15311.6
ՀՀ  կրթության և գիտության  նախարարություն,1146,Հանրակրթության ծրագիր,Ապահովել անվճար և որակյալ հանրակրթություն,Մտավոր՝ հոգևոր՝ ֆիզիկական և սոցիալական ունակությունների համակողմանի ու ներդաշնակ զարգացմամբ՝ հայրենասիրության՝ պետականության և մարդասիրության ոգով դաստիրակված՝ պատշաճ վարքով և վարվելակերպով անձի  ձևավորում,12001,Փոխհատուցում ՀՀ հեռավոր՝ սահմանամերձ՝ լեռնային և բարձր լեռնային բնակավայրերի պետական հանրակրթական դպրոցների մանկավարժներին,ՀՀ հեռավոր՝ սահմանամերձ՝ լեռնային և բարձր լեռնային բնակավայրերի պետական հանրակրթական դպրոցների մանկավարժների ճանապարհածախսի փոխհատուցում,Տրանսֆերտների տրամադրում,141325438.5,87259771.0,45142.0
ՀՀ  կրթության և գիտության  նախարարություն,1146,Հանրակրթության ծրագիր,Ապահովել անվճար և որակյալ հանրակրթություն,Մտավոր՝ հոգևոր՝ ֆիզիկական և սոցիալական ունակությունների համակողմանի ու ներդաշնակ զարգացմամբ՝ հայրենասիրության՝ պետականության և մարդասիրության ոգով դաստիրակված՝ պատշաճ վարքով և վարվելակերպով անձի  ձևավորում,12002,Հանրակրթական դպրոցների մանկավարժներին և դպրոցահասակ երեխաներին տրնասպորտային ծախսերի փոխհատուցում,Հանրակրթական դպրոցների մանկավարժներին և դպրոցահասակ երեխաներին տրնասպորտային ծախսերի փոխհատուցման ապահովում,Տրանսֆերտների տրամադրում,141325438.5,87259771.0,79059.4
ՀՀ  կրթության և գիտության  նախարարություն,1146,Հանրակրթության ծրագիր,Ապահովել անվճար և որակյալ հանրակրթություն,Մտավոր՝ հոգևոր՝ ֆիզիկական և սոցիալական ունակությունների համակողմանի ու ներդաշնակ զարգացմամբ՝ հայրենասիրության՝ պետականության և մարդասիրության ոգով դաստիրակված՝ պատշաճ վարքով և վարվելակերպով անձի  ձևավորում,12003,Սոցիալապես անապահով և սահմանամերձ ընտանիքների երեխաների դասագրքերի վարձավճարների փոխհատուցում,Հանրակրթական դպրոցի սոցիալապես անապահով ընտանիքների և սահմանամերձ համայնքների դպրոցների  երեխաների դասագրքերի վարձավճարների փոխհատուցում,Տրանսֆերտների տրամադրում,141325438.5,87259771.0,31117.8
ՀՀ  կրթության և գիտության  նախարարություն,1146,Հանրակրթության ծրագիր,Ապահովել անվճար և որակյալ հանրակրթություն,Մտավոր՝ հոգևոր՝ ֆիզիկական և սոցիալական ունակությունների համակողմանի ու ներդաշնակ զարգացմամբ՝ հայրենասիրության՝ պետականության և մարդասիրության ոգով դաստիրակված՝ պատշաճ վարքով և վարվելակերպով անձի  ձևավորում,12004,Ատեստավորման միջոցով որակավորում ստացած ուսուցիչներին հավելավճարների տրամադրում,Ատեստավորման միջոցով տարակարգի որակավորում ստացած ուսուցիչներին համաապատասխան հավելավճարի տրամադրման ապահովում,Տրանսֆերտների տրամադրում,141325438.5,87259771.0,334944.5
ՀՀ  կրթության և գիտության  նախարարություն,1146,Հանրակրթության ծրագիր,Ապահովել անվճար և որակյալ հանրակրթություն,Մտավոր՝ հոգևոր՝ ֆիզիկական և սոցիալական ունակությունների համակողմանի ու ներդաշնակ զարգացմամբ՝ հայրենասիրության՝ պետականության և մարդասիրության ոգով դաստիրակված՝ պատշաճ վարքով և վարվելակերպով անձի  ձևավորում,12005,Մասնագիտացված հանրակրթական ուսումնական հաստատությունների երեխաների կրթաթոշակ հիմնական ընդհանուր կրթության մակարդակում,ՀՀ մասնագիտացված հանրակրթական ուսումնական հաստատությունների սովորողներին կրթաթոշակի տրամադրում,Տրանսֆերտների տրամադրում,141325438.5,87259771.0,3214.1
ՀՀ  կրթության և գիտության  նախարարություն,1146,Հանրակրթության ծրագիր,Ապահովել անվճար և որակյալ հանրակրթություն,Մտավոր՝ հոգևոր՝ ֆիզիկական և սոցիալական ունակությունների համակողմանի ու ներդաշնակ զարգացմամբ՝ հայրենասիրության՝ պետականության և մարդասիրության ոգով դաստիրակված՝ պատշաճ վարքով և վարվելակերպով անձի  ձևավորում,12006,Մասնագիտացված հանրակրթական ուսումնական հաստատությունների երեխաների կրթաթոշակ միջնակարգ ընդհանուր կրթության մակարդակում,ՀՀ մասնագիտացված հանրակրթական ուսումնական հաստատությունների սովորողներին կրթաթոշակի տրամադրում,Տրանսֆերտների տրամադրում,141325438.5,87259771.0,18043.9
ՀՀ  կրթության և գիտության  նախարարություն,1148,Արտադպոցական դաստիարակության ծրագիր,Նպաստել հանրակրթական ուսուցման համակարգում  ընդգրկված երեխաների ֆիզիկական՝ հոգևոր և գեղագիտական զարգացմանը՝ բնապահպանական և կիրառական գիտելքների ձեռքբերմանը,Ստեղծել պայմաններ սովորողների ազատ ժամանացի  կազմակերպան միջոցով նրանց հետաքրքրությունների բացահայտման՝ ձևավորման  և զարգացման համար:,11001,Արտադպրոցական դաստիարակություն,Արվեստի՝ երաժշտության՝ սպորտի դասընթացներ մարզադպրոցներում ՝ ստեղծագործական և արտադպրոցական դաստիարակության այլ կենտրոններում,Ծառայությունների մատուցում,141325438.5,4132285.0,2861760.4
ՀՀ  կրթության և գիտության  նախարարություն,1148,Արտադպոցական դաստիարակության ծրագիր,Նպաստել հանրակրթական ուսուցման համակարգում  ընդգրկված երեխաների ֆիզիկական՝ հոգևոր և գեղագիտական զարգացմանը՝ բնապահպանական և կիրառական գիտելքների ձեռքբերմանը,Ստեղծել պայմաններ սովորողների ազատ ժամանացի  կազմակերպան միջոցով նրանց հետաքրքրությունների բացահայտման՝ ձևավորման  և զարգացման համար:,11002,Մանկապատանեկան մարզական խաղերի անցկացում,Մանկապատանեկան մարզական խաղերի անցկացում և ԱՊՀ երկրների առաջնությունների անցկացում,Ծառայությունների մատուցում,141325438.5,4132285.0,9300.0
ՀՀ  կրթության և գիտության  նախարարություն,1148,Արտադպոցական դաստիարակության ծրագիր,Նպաստել հանրակրթական ուսուցման համակարգում  ընդգրկված երեխաների ֆիզիկական՝ հոգևոր և գեղագիտական զարգացմանը՝ բնապահպանական և կիրառական գիտելքների ձեռքբերմանը,Ստեղծել պայմաններ սովորողների ազատ ժամանացի  կազմակերպան միջոցով նրանց հետաքրքրությունների բացահայտման՝ ձևավորման  և զարգացման համար:,11004,Դպրոցականների  հանրապետական սպարտակիադայի անցկացում,Հանրակրթական ուսումնական հաստատություններում սովորողների համար ամենամյա հանրապետական սպորտային խաղերի՛ սպարտակիադաների  կազմակերպում և անցկացում,Ծառայությունների մատուցում,141325438.5,4132285.0,32550.0
ՀՀ  կրթության և գիտության  նախարարություն,1148,Արտադպոցական դաստիարակության ծրագիր,Նպաստել հանրակրթական ուսուցման համակարգում  ընդգրկված երեխաների ֆիզիկական՝ հոգևոր և գեղագիտական զարգացմանը՝ բնապահպանական և կիրառական գիտելքների ձեռքբերմանը,Ստեղծել պայմաններ սովորողների ազատ ժամանացի  կազմակերպան միջոցով նրանց հետաքրքրությունների բացահայտման՝ ձևավորման  և զարգացման համար:,11005,Դպրոցականների ամառային հանգստի կազմակերպում,Զոհված՝ հաշմանդամ դարձած զինծառայողների և աշխարհազորայինների՝ ծնողազուրկ և սակավ ապահովված բազմազավակ ընտանիքների 7-13 տարեկան երեխաների ամառային հանգստի կազմակերպում,Ծառայությունների մատուցում,141325438.5,4132285.0,480624.0
ՀՀ  կրթության և գիտության  նախարարություն,1148,Արտադպոցական դաստիարակության ծրագիր,Նպաստել հանրակրթական ուսուցման համակարգում  ընդգրկված երեխաների ֆիզիկական՝ հոգևոր և գեղագիտական զարգացմանը՝ բնապահպանական և կիրառական գիտելքների ձեռքբերմանը,Ստեղծել պայմաններ սովորողների ազատ ժամանացի  կազմակերպան միջոցով նրանց հետաքրքրությունների բացահայտման՝ ձևավորման  և զարգացման համար:,11006,Արտադպրոցական դաստիարակություն հասարակական կազմակերպություների կողմից,Մարզական հասարակական  կազմակերպությունների կողմից մարզիկների պատրաստում և առաջնությունների անցկացում,Ծառայությունների մատուցում,141325438.5,4132285.0,626311.0
ՀՀ  կրթության և գիտության  նախարարություն,1148,Արտադպոցական դաստիարակության ծրագիր,Նպաստել հանրակրթական ուսուցման համակարգում  ընդգրկված երեխաների ֆիզիկական՝ հոգևոր և գեղագիտական զարգացմանը՝ բնապահպանական և կիրառական գիտելքների ձեռքբերմանը,Ստեղծել պայմաններ սովորողների ազատ ժամանացի  կազմակերպան միջոցով նրանց հետաքրքրությունների բացահայտման՝ ձևավորման  և զարգացման համար:,11007,Մարզիչ-մանկավարժների վերապատրաստման կազմակերպում,Մանկապատանեկան մարզադպրոցներում աշխատող մարզիչ-մանկավարժների վերապատրաստման կազմակերպում,Ծառայությունների մատուցում,141325438.5,4132285.0,7244.0
ՀՀ  կրթության և գիտության  նախարարություն,1148,Արտադպոցական դաստիարակության ծրագիր,Նպաստել հանրակրթական ուսուցման համակարգում  ընդգրկված երեխաների ֆիզիկական՝ հոգևոր և գեղագիտական զարգացմանը՝ բնապահպանական և կիրառական գիտելքների ձեռքբերմանը,Ստեղծել պայմաններ սովորողների ազատ ժամանացի  կազմակերպան միջոցով նրանց հետաքրքրությունների բացահայտման՝ ձևավորման  և զարգացման համար:,11008,«Հակոբ Կոջոյան» կրթահամալիր» ՊՈԱԿ-ում արտադպրոցական դաստիարակության կազմակերպում,«Հակոբ Կոջոյան» կրթահամալիր» ՊՈԱԿ-ում արտադպրոցական դաստիարակության կազմակրպման նպատակով  պետության կողմից համայնքի ղեկավարներին պատվիրակված լիազորությունների  իրականացման ֆինանսավորում,Ծառայությունների մատուցում,141325438.5,4132285.0,7547.8
ՀՀ  կրթության և գիտության  նախարարություն,1148,Արտադպոցական դաստիարակության ծրագիր,Նպաստել հանրակրթական ուսուցման համակարգում  ընդգրկված երեխաների ֆիզիկական՝ հոգևոր և գեղագիտական զարգացմանը՝ բնապահպանական և կիրառական գիտելքների ձեռքբերմանը,Ստեղծել պայմաններ սովորողների ազատ ժամանացի  կազմակերպան միջոցով նրանց հետաքրքրությունների բացահայտման՝ ձևավորման  և զարգացման համար:,11011,Գրադարանային ֆոնդի համալրում,Հանրապետության դպրոցներից յուրաքանչյուրում 5-6 անուն հանրամատչելի գրականությամբ ապահովում,Ծառայությունների մատուցում,141325438.5,4132285.0,44352.0
ՀՀ  կրթության և գիտության  նախարարություն,1148,Արտադպոցական դաստիարակության ծրագիր,Նպաստել հանրակրթական ուսուցման համակարգում  ընդգրկված երեխաների ֆիզիկական՝ հոգևոր և գեղագիտական զարգացմանը՝ բնապահպանական և կիրառական գիտելքների ձեռքբերմանը,Ստեղծել պայմաններ սովորողների ազատ ժամանացի  կազմակերպան միջոցով նրանց հետաքրքրությունների բացահայտման՝ ձևավորման  և զարգացման համար:,12001,Ուսումնամարզական գործընթացի իրականացում մարզադպրոցներում,Տրանսֆերտների տրամադրում արտադպրոցական դաստիարակության կենտրոններում սովորող երեխաների ծախսերի փոխհատուցման նպատակով,Տրանսֆերտների տրամադրում,141325438.5,4132285.0,62595.8
ՀՀ  կրթության և գիտության  նախարարություն,1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,Գիտական և գիտատեխնիկական գործունեության հիմնարար՝ կիրառական և թեմատիկ հետազոտությունների իրականացում՝ ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում՝ գիտական ներուժի վերարտադրության ապահովում£,Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում՝ գիտական ներուժի զարգացում՝ ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում,11001,Գիտության բնագավառի պետական քաղաքականության մշակման՝ ծրագրերի համակարգման և մոնիտորինգի ծառայություններ,Գիտության բնագավառի պետական քաղաքականության իրականացում՝ մոնիտորինգի և գիտության ծառայությունների ու ծրագրերի համակարգման ծառայություններ,Ծառայությունների մատուցում,141325438.5,14350863.8,191146.1
ՀՀ  կրթության և գիտության  նախարարություն,1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,Գիտական և գիտատեխնիկական գործունեության հիմնարար՝ կիրառական և թեմատիկ հետազոտությունների իրականացում՝ ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում՝ գիտական ներուժի վերարտադրության ապահովում£,Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում՝ գիտական ներուժի զարգացում՝ ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում,11002,Գիտական ենթակառուցվածքի արդիականացում,Գիտական կազմակերպությունների և բուհերի գիտական ստորաբաժանումների  զարգացում՝ ծրագրերի իրականացում՝ գիտական սարքավորումների արդիականացում՝ միջազգային համագործակցության աջակցություն,Ծառայությունների մատուցում,141325438.5,14350863.8,8576892.1
ՀՀ  կրթության և գիտության  նախարարություն,1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,Գիտական և գիտատեխնիկական գործունեության հիմնարար՝ կիրառական և թեմատիկ հետազոտությունների իրականացում՝ ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում՝ գիտական ներուժի վերարտադրության ապահովում£,Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում՝ գիտական ներուժի զարգացում՝ ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում,11004,Ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանություն,Հին ձեռագրերի ինստիտուտի՝ ցեղասպանության թանգարանի՝ Բյուրարկանի աստղադիտարանի՝ Հայկենսատոխնոլոգիայի կենսաբանական թանգարանի՝ ԵՊՀ գրադարանի պահպանում,Ծառայությունների մատուցում,141325438.5,14350863.8,1021473.4
ՀՀ  կրթության և գիտության  նախարարություն,1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,Գիտական և գիտատեխնիկական գործունեության հիմնարար՝ կիրառական և թեմատիկ հետազոտությունների իրականացում՝ ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում՝ գիտական ներուժի վերարտադրության ապահովում£,Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում՝ գիտական ներուժի զարգացում՝ ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում,11005,Գիտական և գիտատեխնիկական պայմանագրային (թեմատիկ) հետազոտություններ,Գիտական և գիտատեխնիկական գործունեության պայմանագրային (թեմատիկ) հետազոտություններ,Ծառայությունների մատուցում,141325438.5,14350863.8,1677035.8
ՀՀ  կրթության և գիտության  նախարարություն,1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,Գիտական և գիտատեխնիկական գործունեության հիմնարար՝ կիրառական և թեմատիկ հետազոտությունների իրականացում՝ ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում՝ գիտական ներուժի վերարտադրության ապահովում£,Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում՝ գիտական ներուժի զարգացում՝ ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում,11006,Գիտական և գիտատեխնիկական նպատակային-ծրագրային հետազոտություններ,Գիտական և գիտատեխնիկական նպատակային-ծրագրային հետազոտություններ,Ծառայությունների մատուցում,141325438.5,14350863.8,144000.0
ՀՀ  կրթության և գիտության  նախարարություն,1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,Գիտական և գիտատեխնիկական գործունեության հիմնարար՝ կիրառական և թեմատիկ հետազոտությունների իրականացում՝ ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում՝ գիտական ներուժի վերարտադրության ապահովում£,Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում՝ գիտական ներուժի զարգացում՝ ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում,11007,Գիտական ամսագրերի և մենագրությունների հրատարակում,Գիտական ամսագրերի և մենագրությունների հրատարակում,Ծառայությունների մատուցում,141325438.5,14350863.8,89145.0
ՀՀ  կրթության և գիտության  նախարարություն,1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,Գիտական և գիտատեխնիկական գործունեության հիմնարար՝ կիրառական և թեմատիկ հետազոտությունների իրականացում՝ ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում՝ գիտական ներուժի վերարտադրության ապահովում£,Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում՝ գիտական ներուժի զարգացում՝ ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում,11008,Բարձր էներգիաների ֆիզիկայի բնագավառի ենթակառուցվածքների արդիականացում,Ֆիզիկայի բնագավառում գիտական և գիտատեխնիկական հետազոտությունների իրականացում,Ծառայությունների մատուցում,141325438.5,14350863.8,846679.6
ՀՀ  կրթության և գիտության  նախարարություն,1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,Գիտական և գիտատեխնիկական գործունեության հիմնարար՝ կիրառական և թեմատիկ հետազոտությունների իրականացում՝ ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում՝ գիտական ներուժի վերարտադրության ապահովում£,Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում՝ գիտական ներուժի զարգացում՝ ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում,11009,Արագացուցչային տեխնոլոգիաների զարգացում,Արագացուցչային ֆիզիկայի և տեխնիկայի բնագավառում գիտական և գիտատեխնիկական հետազոտությունների իրականացում,Ծառայությունների մատուցում,141325438.5,14350863.8,330493.2
ՀՀ  կրթության և գիտության  նախարարություն,1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,Գիտական և գիտատեխնիկական գործունեության հիմնարար՝ կիրառական և թեմատիկ հետազոտությունների իրականացում՝ ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում՝ գիտական ներուժի վերարտադրության ապահովում£,Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում՝ գիտական ներուժի զարգացում՝ ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում,11010,Անտենային էտալոնների պահպանում և զարգացում,ՀՀ ազգային անտենային էտալոնների պահպանում և զարգացման,Ծառայությունների մատուցում,141325438.5,14350863.8,54000.0
ՀՀ  կրթության և գիտության  նախարարություն,1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,Գիտական և գիտատեխնիկական գործունեության հիմնարար՝ կիրառական և թեմատիկ հետազոտությունների իրականացում՝ ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում՝ գիտական ներուժի վերարտադրության ապահովում£,Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում՝ գիտական ներուժի զարգացում՝ ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում,11012,Գիտական գրադարանային ծառայություններ,Գրադարանային հավաքածուների պահպանում և համալրում՝ ընթերցողների սպասարկում՝ գրադարանային միջոցառումների կազմակերպում,Ծառայությունների մատուցում,141325438.5,14350863.8,147107.5
ՀՀ  կրթության և գիտության  նախարարություն,1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,Գիտական և գիտատեխնիկական գործունեության հիմնարար՝ կիրառական և թեմատիկ հետազոտությունների իրականացում՝ ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում՝ գիտական ներուժի վերարտադրության ապահովում£,Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում՝ գիտական ներուժի զարգացում՝ ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում,11013,Գիտատեխնիկական գրադարանային ծառայություններ,Գրադարանային հավաքածուների պահպանում և համալրում՝ ընթերցողների սպասարկում՝ գրադարանային միջոցառումների կազմակերպում,Ծառայությունների մատուցում,141325438.5,14350863.8,160370.4
ՀՀ  կրթության և գիտության  նախարարություն,1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,Գիտական և գիտատեխնիկական գործունեության հիմնարար՝ կիրառական և թեմատիկ հետազոտությունների իրականացում՝ ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում՝ գիտական ներուժի վերարտադրության ապահովում£,Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում՝ գիտական ներուժի զարգացում՝ ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում,12001,Գիտաշխատողներին գիտական աստիճանների համար տրվող հավելավճարներ,Պետական ծրագրերում ընդգրկված գիտական աստիճան ունեցող գիտաշխատողներին հավելավճարների տրամադրում,Տրանսֆերտների տրամադրում,141325438.5,14350863.8,842000.0
ՀՀ  կրթության և գիտության  նախարարություն,1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,Գիտական և գիտատեխնիկական գործունեության հիմնարար՝ կիրառական և թեմատիկ հետազոտությունների իրականացում՝ ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում՝ գիտական ներուժի վերարտադրության ապահովում£,Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում՝ գիտական ներուժի զարգացում՝ ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում,12002,ՀՀ ԳԱԱ իսկական և թղթակից անդամների պատվովճարների տրամադրում,ՀՀ ԳԱԱ իսկական և թղթակից անդամների պատվովճարների տրամադրում,Տրանսֆերտների տրամադրում,141325438.5,14350863.8,182400.0
ՀՀ  կրթության և գիտության  նախարարություն,1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,Գիտական և գիտատեխնիկական գործունեության հիմնարար՝ կիրառական և թեմատիկ հետազոտությունների իրականացում՝ ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում՝ գիտական ներուժի վերարտադրության ապահովում£,Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում՝ գիտական ներուժի զարգացում՝ ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում,12003,Հայագիտության ոլորտում գիտական կադրերի պատրաստման գծով նպաստների տրամադրում,Հայերենի և այլ հայագիտական առարկաների դասավանդում՝ թեզերի պաշտպանում և զեկույցների պատրաստում (Զալցբուրգ),Տրանսֆերտների տրամադրում,141325438.5,14350863.8,3600.0
ՀՀ  կրթության և գիտության  նախարարություն,1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,Գիտական և գիտատեխնիկական գործունեության հիմնարար՝ կիրառական և թեմատիկ հետազոտությունների իրականացում՝ ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում՝ գիտական ներուժի վերարտադրության ապահովում£,Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում՝ գիտական ներուժի զարգացում՝ ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում,12004,Արտասահմանյան համալսարաններում հայոց լեզվի դասավանդման կազմակերպում,Պրահայի՝ Բուխարեստի և Վենետիկի Կա Ֆոսկարի համալսարաններում հայոց լեզվի դասավանդման կազմակերպում,Տրանսֆերտների տրամադրում,141325438.5,14350863.8,20670.7
ՀՀ  կրթության և գիտության  նախարարություն,1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,Գիտական և գիտատեխնիկական գործունեության հիմնարար՝ կիրառական և թեմատիկ հետազոտությունների իրականացում՝ ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում՝ գիտական ներուժի վերարտադրության ապահովում£,Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում՝ գիտական ներուժի զարգացում՝ ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում,31001,ՀՀ ԿԳՆ գիտության կոմիտեի տեխնիկական հագեցվածության բարելավում,Համակարգչային տեխնիկայի՝ գրասենյակային գույքի ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,141325438.5,14350863.8,3850.0
ՀՀ  կրթության և գիտության  նախարարություն,1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,Գիտական և գիտատեխնիկական գործունեության հիմնարար՝ կիրառական և թեմատիկ հետազոտությունների իրականացում՝ ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում՝ գիտական ներուժի վերարտադրության ապահովում£,Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում՝ գիտական ներուժի զարգացում՝ ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում,32001,ՀՀ ԳԱԱ ինստիտուտների տեխնիկական հագեցվածության բարելավում և արդիականացում,ՀՀ ԳԱԱ համակարգի կազմակերպությունները սարքավորումներով վերազինում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,141325438.5,14350863.8,60000.0
ՀՀ  կրթության և գիտության  նախարարություն,1183,Ապահով դպրոց,Դպրոցներին սպառնացող աղետների ռիսկի կառավարման կարողությունների հզորացում՝ դպրոցի անձնակազմի և աշակերտների անվտանգության ապահովման մակարդակի բարձրացում՛ կիրառելով ներառական և երեխայակենտրոն մոտեցում,Դպրոցական միջավայրի բարելավում,11001,Դպրոցների համալիր անվտանգության ապահովում,Օժանդակություն հանրակրթական ուսումնական հաստատություններին ԱՌԿ պլանների իրականացմանը,Ծառայությունների մատուցում,141325438.5,1170125.7,14233.2
ՀՀ  կրթության և գիտության  նախարարություն,1183,Ապահով դպրոց,Դպրոցներին սպառնացող աղետների ռիսկի կառավարման կարողությունների հզորացում՝ դպրոցի անձնակազմի և աշակերտների անվտանգության ապահովման մակարդակի բարձրացում՛ կիրառելով ներառական և երեխայակենտրոն մոտեցում,Դպրոցական միջավայրի բարելավում,12001,Դպրոցական երեխաներին սննդով ապահովում,Հանրակրթական դպրոցի տարրական դասարանների  և նախակրթարանների աշակերտներին սննդով ապահովում,Տրանսֆերտների տրամադրում,141325438.5,1170125.7,45664.9
