state_body,program_code,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_total,program_total,subprogram_total
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1041,Մեծ նվաճումների սպորտ,Նպաստել Հայաստանում մեծ սպորտի շարունակական զարգացմանը և միջազգային հարթակներում ՀՀ դիրքի բարելավմանը,"ՀՀ առաջնությունների ընդլայնում, միջազգային սպորտային միջոցառումներին մասնակցության և նվաճումների ապահովում",12002,"ՀՀ հավաքական թիմերի գլխավոր և ավագ մարզիչների վարձատրություն և աշխարհի չեմպիոններին, օլիմպիական խաղերի և շախմատի համաշխարհային օլիմպիադայի մրցանակակիրներին պատվովճարի հատկացում","ՀՀ հավաքական թիմերի գլխավոր և ավագ մարզիչների վարձատրություն և աշխարհի չեմպիոններին, օլիմպիական խաղերի և շախմատի համաշխարհային օլիմպիադայի մրցանակակիրներին պատվովճարի հատկացում",Տրանսֆերտների տրամադրում,346476012.0,3984034.4,187677.6
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1041,Մեծ նվաճումների սպորտ,Նպաստել Հայաստանում մեծ սպորտի շարունակական զարգացմանը և միջազգային հարթակներում ՀՀ դիրքի բարելավմանը,"ՀՀ առաջնությունների ընդլայնում, միջազգային սպորտային միջոցառումներին մասնակցության և նվաճումների ապահովում",12003,"Օլիմպիական խաղերում, աշխարհի և Եվրոպայի առաջնություններում բարձր արդյունքների հասած ՀՀ հավաքական թիմերի մարզիկներին և նրանց մարզիչներին  անվանական թոշակի հատկացում","Օլիմպիական խաղերում, աշխարհի և Եվրոպայի առաջնություններում բարձր արդյունքների հասած ՀՀ հավաքական թիմերի մարզիկներին և նրանց մարզիչներին  անվանական թոշակի հատկացում",Տրանսֆերտների տրամադրում,346476012.0,3984034.4,735918.8
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1041,Մեծ նվաճումների սպորտ,Նպաստել Հայաստանում մեծ սպորտի շարունակական զարգացմանը և միջազգային հարթակներում ՀՀ դիրքի բարելավմանը,"ՀՀ առաջնությունների ընդլայնում, միջազգային սպորտային միջոցառումներին մասնակցության և նվաճումների ապահովում",12006,"ՀՀ «Տարվա լավագույն մարզիկներ» մրցույթի կազմակերպում, անցկացում և հաղթող ճանաչված մարզիկների պարգևատրում","ՀՀ «Տարվա լավագույն մարզիկներ» մրցույթի կազմակերպում, անցկացում և հաղթող ճանաչված մարզիկների պարգևատրում",Տրանսֆերտների տրամադրում,346476012.0,3984034.4,64435.1
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1041,Մեծ նվաճումների սպորտ,Նպաստել Հայաստանում մեծ սպորտի շարունակական զարգացմանը և միջազգային հարթակներում ՀՀ դիրքի բարելավմանը,"ՀՀ առաջնությունների ընդլայնում, միջազգային սպորտային միջոցառումներին մասնակցության և նվաճումների ապահովում",12007,Ամառային օլիմպիական խաղերին նախապատրաստվելու նպատակով ֆինանսական աջակցության տրամադրում,Ամառային օլիմպիական խաղերին նախապատրաստվելու նպատակով ֆինանսական աջակցության տրամադրում,Տրանսֆերտների տրամադրում,346476012.0,3984034.4,297062.5
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1041,Մեծ նվաճումների սպորտ,Նպաստել Հայաստանում մեծ սպորտի շարունակական զարգացմանը և միջազգային հարթակներում ՀՀ դիրքի բարելավմանը,"ՀՀ առաջնությունների ընդլայնում, միջազգային սպորտային միջոցառումներին մասնակցության և նվաճումների ապահովում",32001,"Մանկապատանեկան մարզադպրոցներին, մարզաձևերի ազգային ֆեդերացիաներին և այլ մարզական հասարակական կազմակերպություններին գույքով ապահովում","Սպորտի զարգացման նպատակով մարզադպրոցներին, ազգային ֆեդերացիաներին և այլ մարզական հասարակական կազմակերպություններին մարզական և այլ անհրաժեշտ գույքի տրամադրում",Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,346476012.0,3984034.4,300000.0
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1045,Նախնական (արհեստագործական) և միջին մասնագիտական կրթություն,"Աշխատաշուկայի արդի պահանջներին համապատասխան նախնական մասնագիտական (արհեստագործական) և միջին մասնագիտական կրթության որակավորում ունեցող մասնագետների պատրաստում, կրթության մատչելիության ապահովում:","Նախնական (արհեստագործական) և միջին մասնագիտական կրթության գրավչության բարձրացում, մատչելի և մրցունակ նախնական (արհեստագործական)  և միջին մասնագիտական կրթության ապահովում",11002,Միջին մասնագիտական կրթության որակի ապահովման ծառայություններ,"Նախնական, միջին մասնագիտական կրթական հաստատությունների հավատարմագրում՛ հավատարմագրման չափանիշների մշակում,  վերանայում",Ծառայությունների մատուցում,346476012.0,15863948.8,66859.0
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1045,Նախնական (արհեստագործական) և միջին մասնագիտական կրթություն,"Աշխատաշուկայի արդի պահանջներին համապատասխան նախնական մասնագիտական (արհեստագործական) և միջին մասնագիտական կրթության որակավորում ունեցող մասնագետների պատրաստում, կրթության մատչելիության ապահովում:","Նախնական (արհեստագործական) և միջին մասնագիտական կրթության գրավչության բարձրացում, մատչելի և մրցունակ նախնական (արհեստագործական)  և միջին մասնագիտական կրթության ապահովում",12001,Նախնական մասնագիտական (արհեստագործական) կրթություն ստացող ուսանողների կրթաթոշակ,Նախնական մասնագիտական (արհեստագործական) կրթություն ստացող ուսանողներին կրթաթոշակի տրամադրում,Տրանսֆերտների տրամադրում,346476012.0,15863948.8,866926.8
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1045,Նախնական (արհեստագործական) և միջին մասնագիտական կրթություն,"Աշխատաշուկայի արդի պահանջներին համապատասխան նախնական մասնագիտական (արհեստագործական) և միջին մասնագիտական կրթության որակավորում ունեցող մասնագետների պատրաստում, կրթության մատչելիության ապահովում:","Նախնական (արհեստագործական) և միջին մասնագիտական կրթության գրավչության բարձրացում, մատչելի և մրցունակ նախնական (արհեստագործական)  և միջին մասնագիտական կրթության ապահովում",12002,Միջին մասնագիտական կրթություն ստացող ուսանողների կրթաթոշակ,Միջին մասնագիտական կրթություն ստացող ուսանողներին կրթաթոշակի տրամադրում,Տրանսֆերտների տրամադրում,346476012.0,15863948.8,967683.0
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1045,Նախնական (արհեստագործական) և միջին մասնագիտական կրթություն,"Աշխատաշուկայի արդի պահանջներին համապատասխան նախնական մասնագիտական (արհեստագործական) և միջին մասնագիտական կրթության որակավորում ունեցող մասնագետների պատրաստում, կրթության մատչելիության ապահովում:","Նախնական (արհեստագործական) և միջին մասնագիտական կրթության գրավչության բարձրացում, մատչելի և մրցունակ նախնական (արհեստագործական)  և միջին մասնագիտական կրթության ապահովում",12003,Նախնական մասնագիտական (արհեստագործական) կրթության գծով ուսանողական նպաստների տրամադրում,Նախնական մասնագիտական (արհեստագործական) կրթության գծով ուսանողական նպաստների տրամադրում,Տրանսֆերտների տրամադրում,346476012.0,15863948.8,2764737.3
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1045,Նախնական (արհեստագործական) և միջին մասնագիտական կրթություն,"Աշխատաշուկայի արդի պահանջներին համապատասխան նախնական մասնագիտական (արհեստագործական) և միջին մասնագիտական կրթության որակավորում ունեցող մասնագետների պատրաստում, կրթության մատչելիության ապահովում:","Նախնական (արհեստագործական) և միջին մասնագիտական կրթության գրավչության բարձրացում, մատչելի և մրցունակ նախնական (արհեստագործական)  և միջին մասնագիտական կրթության ապահովում",12004,Միջին մասնագիտական կրթության գծով ուսանողական նպաստների տրամադրում,Միջին մասնագիտական կրթության գծով ուսանողական նպաստների տրամադրում,Տրանսֆերտների տրամադրում,346476012.0,15863948.8,7529999.2
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1045,Նախնական (արհեստագործական) և միջին մասնագիտական կրթություն,"Աշխատաշուկայի արդի պահանջներին համապատասխան նախնական մասնագիտական (արհեստագործական) և միջին մասնագիտական կրթության որակավորում ունեցող մասնագետների պատրաստում, կրթության մատչելիության ապահովում:","Նախնական (արհեստագործական) և միջին մասնագիտական կրթության գրավչության բարձրացում, մատչելի և մրցունակ նախնական (արհեստագործական)  և միջին մասնագիտական կրթության ապահովում",12007,Նախնական և միջին մասնագիտական կրթության ուսումնական հաստատությունների մանկավարժական աշխատողների ատեստավորման արդյունքում հավելավճարի տրամադրում,Ատեստավորման արդյունքում մանկավարժական աշխատողներին համապատասխան հավելավճարի տրամադրման ապահովում,Տրանսֆերտների տրամադրում,346476012.0,15863948.8,62720.0
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1045,Նախնական (արհեստագործական) և միջին մասնագիտական կրթություն,"Աշխատաշուկայի արդի պահանջներին համապատասխան նախնական մասնագիտական (արհեստագործական) և միջին մասնագիտական կրթության որակավորում ունեցող մասնագետների պատրաստում, կրթության մատչելիության ապահովում:","Նախնական (արհեստագործական) և միջին մասնագիտական կրթության գրավչության բարձրացում, մատչելի և մրցունակ նախնական (արհեստագործական)  և միջին մասնագիտական կրթության ապահովում",12009,Մարզերում գործող նախնական և միջին մասնագիտական կրթության  ուսումնական հաստատությունների սովորողների և մանկավարժական աշխատողների տրանսպորտային ծախսերի փոխհատուցում,Մարզերում գործող նախնական և միջին մասնագիտական կրթության ուսումնական հաստատությունների սովորողների և մանկավարժական աշխատողների տրանսպորտային ծախսերի փոխհատուցման ապահովում,Տրանսֆերտների տրամադրում,346476012.0,15863948.8,103894.0
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1045,Նախնական (արհեստագործական) և միջին մասնագիտական կրթություն,"Աշխատաշուկայի արդի պահանջներին համապատասխան նախնական մասնագիտական (արհեստագործական) և միջին մասնագիտական կրթության որակավորում ունեցող մասնագետների պատրաստում, կրթության մատչելիության ապահովում:","Նախնական (արհեստագործական) և միջին մասնագիտական կրթության գրավչության բարձրացում, մատչելի և մրցունակ նախնական (արհեստագործական)  և միջին մասնագիտական կրթության ապահովում",12010,Կամավոր ատեստավորման համակարգի ներդրում՛ ուղղված նախնական մասնագիտական /արհեստագործական/  ուսումնական հաստատությունների հանրակրթական առարկաներ դասավանդող մանկավարժական աշխատողների որակի բարձրացմանը,Նախնական մասնագիտական /արհեստագործական/  ուսումնական հաստատությունների հանրակրթական առարկաներ դասավանդող մանկավարժական աշխատողների կամավոր ատեստավորման համակարգի գործարկում,Տրանսֆերտների տրամադրում,346476012.0,15863948.8,66362.8
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1045,Նախնական (արհեստագործական) և միջին մասնագիտական կրթություն,"Աշխատաշուկայի արդի պահանջներին համապատասխան նախնական մասնագիտական (արհեստագործական) և միջին մասնագիտական կրթության որակավորում ունեցող մասնագետների պատրաստում, կրթության մատչելիության ապահովում:","Նախնական (արհեստագործական) և միջին մասնագիտական կրթության գրավչության բարձրացում, մատչելի և մրցունակ նախնական (արհեստագործական)  և միջին մասնագիտական կրթության ապահովում",12011,Կամավոր ատեստավորման համակարգի ներդրում՛ ուղղված միջին մասնագիտական  ուսումնական հաստատությունների հանրակրթական առարկաներ դասավանդող մանկավարժական աշխատողների որակի բարձրացմանը,Միջին մասնագիտական ուսումնական հաստատությունների հանրակրթական առարկաներ դասավանդող մանկավարժական աշխատողների կամավոր ատեստավորման համակարգի գործարկում,Տրանսֆերտների տրամադրում,346476012.0,15863948.8,285723.8
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1045,Նախնական (արհեստագործական) և միջին մասնագիտական կրթություն,"Աշխատաշուկայի արդի պահանջներին համապատասխան նախնական մասնագիտական (արհեստագործական) և միջին մասնագիտական կրթության որակավորում ունեցող մասնագետների պատրաստում, կրթության մատչելիության ապահովում:","Նախնական (արհեստագործական) և միջին մասնագիտական կրթության գրավչության բարձրացում, մատչելի և մրցունակ նախնական (արհեստագործական)  և միջին մասնագիտական կրթության ապահովում",12012,2023 թվականի սեպտեմբերի 19-ից հետո Լեռնային Ղարաբաղից բռնի տեղահանված և ՀՀ-ում նախնական  մասնագիտական (արհեստագործական) կրթություն ստացող ուսանողներին ուսման վարձի փոխհատուցման նպատակով կրթաթոշակի տրամադրում,2023 թվականի սեպտեմբերի 19-ից հետո Լեռնային Ղարաբաղից բռնի տեղահանված և ՀՀ-ում նախնական մասնագիտական (արհեստագործական) կրթություն ստացող ուսանողներին կրթաթոշակի տրամադրում,Տրանսֆերտների տրամադրում,346476012.0,15863948.8,59290.0
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1045,Նախնական (արհեստագործական) և միջին մասնագիտական կրթություն,"Աշխատաշուկայի արդի պահանջներին համապատասխան նախնական մասնագիտական (արհեստագործական) և միջին մասնագիտական կրթության որակավորում ունեցող մասնագետների պատրաստում, կրթության մատչելիության ապահովում:","Նախնական (արհեստագործական) և միջին մասնագիտական կրթության գրավչության բարձրացում, մատչելի և մրցունակ նախնական (արհեստագործական)  և միջին մասնագիտական կրթության ապահովում",12013,2023 թվականի սեպտեմբերի 19-ից հետո Լեռնային Ղարաբաղից բռնի տեղահանված և ՀՀ-ում միջին մասնագիտական կրթություն ստացող ուսանողներին ուսման վարձի լրիվ կամ մասնակի փոխհատուցման նպատակով կրթաթոշակի տրամադրում,2023 թվականի սեպտեմբերի 19-ից հետո Լեռնային Ղարաբաղից բռնի տեղահանված և ՀՀ-ում միջին մասնագիտական կրթություն ստացող ուսանողներին կրթաթոշակի տրամադրում,Տրանսֆերտների տրամադրում,346476012.0,15863948.8,402900.0
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1045,Նախնական (արհեստագործական) և միջին մասնագիտական կրթություն,"Աշխատաշուկայի արդի պահանջներին համապատասխան նախնական մասնագիտական (արհեստագործական) և միջին մասնագիտական կրթության որակավորում ունեցող մասնագետների պատրաստում, կրթության մատչելիության ապահովում:","Նախնական (արհեստագործական) և միջին մասնագիտական կրթության գրավչության բարձրացում, մատչելի և մրցունակ նախնական (արհեստագործական)  և միջին մասնագիտական կրթության ապահովում",32001,Նախնական մասնագիտական (արհեստագործական) և միջին մասնագիտական ուսումնական հաստատությունների շենքային պայմանների բարելավում,"ՆՄՄԿՈՒ հաստատությունների շենքերի հիմնանորոգման և նախագծման (շինարարական աշխատանքներ, ջեռուցման համակարգի ստեղծում, ներքին հարդարում, տարածքի բարեկարգում) աշխատանքների իրականացում",Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,346476012.0,15863948.8,1200137.6
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1045,Նախնական (արհեստագործական) և միջին մասնագիտական կրթություն,"Աշխատաշուկայի արդի պահանջներին համապատասխան նախնական մասնագիտական (արհեստագործական) և միջին մասնագիտական կրթության որակավորում ունեցող մասնագետների պատրաստում, կրթության մատչելիության ապահովում:","Նախնական (արհեստագործական) և միջին մասնագիտական կրթության գրավչության բարձրացում, մատչելի և մրցունակ նախնական (արհեստագործական)  և միջին մասնագիտական կրթության ապահովում",32004,Նախնական մասնագիտական (արհեստագործական) և միջին մասնագիտական ուսումնական հաստատություններում ուսումնաարտադրական բազայով ապահովում,ՆՄՄԿՈՒ հաստատություններում ուսումնարտադրական բազայով ապահովման աշխատանքների իրականացում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,346476012.0,15863948.8,161123.2
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1045,Նախնական (արհեստագործական) և միջին մասնագիտական կրթություն,"Աշխատաշուկայի արդի պահանջներին համապատասխան նախնական մասնագիտական (արհեստագործական) և միջին մասնագիտական կրթության որակավորում ունեցող մասնագետների պատրաստում, կրթության մատչելիության ապահովում:","Նախնական (արհեստագործական) և միջին մասնագիտական կրթության գրավչության բարձրացում, մատչելի և մրցունակ նախնական (արհեստագործական)  և միջին մասնագիտական կրթության ապահովում",32005,Նախնական մասնագիտական (արհեստագործական) և միջին մասնագիտական ուսումնական հաստատությունների շենքերի կառուցում,ՆՄՄԿՈՒ հաստատությունների շենքերի (մասնաշենքերի) կառուցման և նախագծման աշխատանքների իրականացում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,346476012.0,15863948.8,1325592.1
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1056,Կինեմատոգրաֆիայի ծրագիր,"Կինոարվեստի և կինոարտադրության զարգացմանն աջակցություն, հայկական ավանդույթների շարունակականության ապահովում և կինոարվեստի հանրահռչակում","Կինոարտադրության ընդլայնում և տարածում, հասարակության կինոհաղորդակցության բարելավում",11001,Կինոնկարների արտադրություն,"Խաղարկային, անիմացիոն և վավերագրական  կինոնկարների արտադրություն",Ծառայությունների մատուցում,346476012.0,849723.3,478882.0
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1056,Կինեմատոգրաֆիայի ծրագիր,"Կինոարվեստի և կինոարտադրության զարգացմանն աջակցություն, հայկական ավանդույթների շարունակականության ապահովում և կինոարվեստի հանրահռչակում","Կինոարտադրության ընդլայնում և տարածում, հասարակության կինոհաղորդակցության բարելավում",11002,Կինո-ֆոտո-ֆոնո հավաքածուի պահպանման ծառայություններ,"Կինո-ֆոտո-ֆոնո հավաքածուի պահպանում, վերականգնում",Ծառայությունների մատուցում,346476012.0,849723.3,93529.6
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1056,Կինեմատոգրաֆիայի ծրագիր,"Կինոարվեստի և կինոարտադրության զարգացմանն աջակցություն, հայկական ավանդույթների շարունակականության ապահովում և կինոարվեստի հանրահռչակում","Կինոարտադրության ընդլայնում և տարածում, հասարակության կինոհաղորդակցության բարելավում",11003,Ազգային կինոծրագրերի իրականացում,"Խաղարկային, վավերագրական և անիմացիոն կինոնկարների արտադրության ապահովում",Ծառայությունների մատուցում,346476012.0,849723.3,204515.2
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1056,Կինեմատոգրաֆիայի ծրագիր,"Կինոարվեստի և կինոարտադրության զարգացմանն աջակցություն, հայկական ավանդույթների շարունակականության ապահովում և կինոարվեստի հանրահռչակում","Կինոարտադրության ընդլայնում և տարածում, հասարակության կինոհաղորդակցության բարելավում",11005,Կինոարվեստի հանրահռչակում,"Կինոարվեստի հանրահռչակում, տարածում, մատչելիության ապահովում",Ծառայությունների մատուցում,346476012.0,849723.3,72796.5
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1075,Մշակութային ժառանգության ծրագիր,"Մշակութային ժառանգության պահպանում, օգտագործում, համալրում և հանրահռչակում","Մշակութային ժառանգության շարունակական պահպանում, մշակութային զբոսաշրջության զարգացում և խթանում",11001,Պատմամշակութային ժառանգության գիտահետազոտական աշխատանքներ,"Հուշարձանների  պետական հաշվառում, պահպանական գոտիների նախագծերի կազմում, հուշարձանների պետական կադաստրի կազմում, պեղումների կատարում",Ծառայությունների մատուցում,346476012.0,5065060.3,100705.2
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1075,Մշակութային ժառանգության ծրագիր,"Մշակութային ժառանգության պահպանում, օգտագործում, համալրում և հանրահռչակում","Մշակութային ժառանգության շարունակական պահպանում, մշակութային զբոսաշրջության զարգացում և խթանում",11002,Մշակութային արժեքների փորձաքննության ծառայություններ,Մշակութային նշանակության առարկաների մշակութաբանական և արվեստաբանական փորձաքննություններ,Ծառայությունների մատուցում,346476012.0,5065060.3,34940.6
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1075,Մշակութային ժառանգության ծրագիր,"Մշակութային ժառանգության պահպանում, օգտագործում, համալրում և հանրահռչակում","Մշակութային ժառանգության շարունակական պահպանում, մշակութային զբոսաշրջության զարգացում և խթանում",11003,Աջակցություն հայկական պատմամշակութային հուշարձանների վավերագրմանը,"Հուշարձանների լուսանկարում, չափագրում, վիմագրերի ընդօրինակում և վերծանում, քարտեզագրում, գրավոր աղբյուրների և արխիվային նյութերի ուսումնասիրություն, հուշարձանի վավերագրերի կազմում, վավերագրված հուշարձանների ցուցակների կազմում ըստ բնակավայրերի",Ծառայությունների մատուցում,346476012.0,5065060.3,79102.5
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1075,Մշակութային ժառանգության ծրագիր,"Մշակութային ժառանգության պահպանում, օգտագործում, համալրում և հանրահռչակում","Մշակութային ժառանգության շարունակական պահպանում, մշակութային զբոսաշրջության զարգացում և խթանում",11004,Թանգարանային ծառայություններ և ցուցահանդեսներ,"Թանգարանային նմուշների պահպանություն, ցուցահանդեսների կազմակերպում, մասնագետների վերապատրաստում",Ծառայությունների մատուցում,346476012.0,5065060.3,2784021.3
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1075,Մշակութային ժառանգության ծրագիր,"Մշակութային ժառանգության պահպանում, օգտագործում, համալրում և հանրահռչակում","Մշակութային ժառանգության շարունակական պահպանում, մշակութային զբոսաշրջության զարգացում և խթանում",11005,Աջակցություն ոչ նյութական մշակութային ժառանգության պահպանմանը,"Անցյալում ստեղծված, պահպանվող, կիրառվող և բանավոր ճանապարհով փոխանցվող ավանդական մշակութային արժեքների ամբողջության պահպանությանն ուղղված ծառայություններ",Ծառայությունների մատուցում,346476012.0,5065060.3,52000.0
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1075,Մշակութային ժառանգության ծրագիր,"Մշակութային ժառանգության պահպանում, օգտագործում, համալրում և հանրահռչակում","Մշակութային ժառանգության շարունակական պահպանում, մշակութային զբոսաշրջության զարգացում և խթանում",11007,Աջակցություն թանգարանային միջոցառումների իրականացմանը,Մշակութային ժառանգության պահպանությանը և հանրահռչակմանն ուղղված թանգարանային միջոցառումների իրականացում,Ծառայությունների մատուցում,346476012.0,5065060.3,50000.0
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1075,Մշակութային ժառանգության ծրագիր,"Մշակութային ժառանգության պահպանում, օգտագործում, համալրում և հանրահռչակում","Մշակութային ժառանգության շարունակական պահպանում, մշակութային զբոսաշրջության զարգացում և խթանում",11008,"Պատմության, մշակույթի անշարժ հուշարձանների հանրահռչակում միջազգային հարթակներում",Պատմության և մշակույթի անշարժ հուշարձանների վերաբերյալ՛ ՅՈՒՆԵՍԿՕ-ի և այլ միջազգային կազմակերպությունների հարթակներում կազմակերպվող միջազգային ծրագրերին մասնակցության ապահովում,Ծառայությունների մատուցում,346476012.0,5065060.3,12000.0
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1075,Մշակութային ժառանգության ծրագիր,"Մշակութային ժառանգության պահպանում, օգտագործում, համալրում և հանրահռչակում","Մշակութային ժառանգության շարունակական պահպանում, մշակութային զբոսաշրջության զարգացում և խթանում",11009,"Թանգարաններում Էլեկտրոնային տոմսերի միասնական ավտոմատացված համակարգերի ստեղծում, ներդրում և սպասարկում","Թանգարանների համար տոմսերի վաճառքի և մուտքի հասանելիության վերահսկման և կառավարման համակարգերի ստեղծում, տոմսային տնտեսության և ֆինանսական հոսքերի կառավարման ժամանակակից գործիքակազմի ներդրում, համակարգի ընթացիկ սպասարկում",Ծառայությունների մատուցում,346476012.0,5065060.3,11750.4
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1075,Մշակութային ժառանգության ծրագիր,"Մշակութային ժառանգության պահպանում, օգտագործում, համալրում և հանրահռչակում","Մշակութային ժառանգության շարունակական պահպանում, մշակութային զբոսաշրջության զարգացում և խթանում",11010,Մշակույթի զարգացման հիմնադրամի ստեղծում,"Մշակույթի պահպանման, տարածման և զարգացման համար լրացուցիչ ֆինանսական միջոցների ներգրավում, մշակութային ենթակառուցվածքների գործունեության շարունակական բարելավում, մշակութային ժառանգությանն ու մշակութային կյանքին հաղորդակցման մատչելիության ապահովում",Ծառայությունների մատուցում,346476012.0,5065060.3,49920.0
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1075,Մշակութային ժառանգության ծրագիր,"Մշակութային ժառանգության պահպանում, օգտագործում, համալրում և հանրահռչակում","Մշակութային ժառանգության շարունակական պահպանում, մշակութային զբոսաշրջության զարգացում և խթանում",21001,"Հուշարձանների ամրակայում, նորոգում և վերականգնում","Հուշարձանների գիտանախագծային փաստաթղթերի կազմում,  հրատապ ուսումնասիրում, վավերագրման և ուսումնասիրման աշխատանքներ, հետախուզում և հնագիտական պեղում, ամրակայում, նորոգում և վերականգնում",Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,346476012.0,5065060.3,1158941.8
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1075,Մշակութային ժառանգության ծրագիր,"Մշակութային ժառանգության պահպանում, օգտագործում, համալրում և հանրահռչակում","Մշակութային ժառանգության շարունակական պահպանում, մշակութային զբոսաշրջության զարգացում և խթանում",32001,Ներդրումներ թանգարանների և պատկերասրահների հիմնանորոգման համար,"Թանգարանների և պատկերասրահների շենքերի, մասնաշենքերի հիմնանորոգում, համաշինարարական աշխատանքներ, ջեռուցման համակարգի իրականացում, ներքին հարդարում, տարածքի բարեկարգում և նախագծում",Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,346476012.0,5065060.3,527943.7
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1075,Մշակութային ժառանգության ծրագիր,"Մշակութային ժառանգության պահպանում, օգտագործում, համալրում և հանրահռչակում","Մշակութային ժառանգության շարունակական պահպանում, մշակութային զբոսաշրջության զարգացում և խթանում",32008,Թանգարանների և պատկերասրահների գույքային և տեխնիկական  հագեցվածության բարելավում,"Թանգարանների և պատկերասրահների համար անհրաժեշտ  գույքի, տեխնիկայի և սարքավորումների ձեռքբերում",Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,346476012.0,5065060.3,203734.8
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1111,Բարձրագույն և հետբուհական մասնագիտական կրթության ծրագիր,"Ապահովել մատչելի, որակյալ և մրցունակ բարձրագույն և հետբուհական մասնագիտական կրթություն:",Գիտելիքների տնտեսության և գիտության զարգացման արդի պահանջներին համապատասխան բարձրագույն և հետբուհական մասնագիտական որակավորում ունեցող մասնագետների պատրաստում,11001,Ակադեմիական փոխճանաչման և շարժունության ծառայություններ,Ավարտական փաստաթղթերի ու դիպլոմների փոխճանաչման վկայականների խորհրդատվության տրամադրում` հիմնվելով Եվրոպական կրթական չափորոշիչների վրա,Ծառայությունների մատուցում,346476012.0,14642299.7,43113.5
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1111,Բարձրագույն և հետբուհական մասնագիտական կրթության ծրագիր,"Ապահովել մատչելի, որակյալ և մրցունակ բարձրագույն և հետբուհական մասնագիտական կրթություն:",Գիտելիքների տնտեսության և գիտության զարգացման արդի պահանջներին համապատասխան բարձրագույն և հետբուհական մասնագիտական որակավորում ունեցող մասնագետների պատրաստում,11003,Բարձրագույն կրթության որակի ապահովման ծառայություններ,"Բարձրագույն կրթական ուսումնական հաստատությունների հավատարմագրում, հավատարմագրման չափանիշների մշակում, վերանայում, մշտադիտարկումների իրականացում, ծրագրային հավատարմագրման ոլորտային չափանիշների մշակում",Ծառայությունների մատուցում,346476012.0,14642299.7,59989.5
