state_body,program_code,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_total,program_total,subprogram_total
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1147,Ազգային արխիվի ծրագիր,"ՀՀ ազգային արխիվային հավաքածուի պահպանության, համալրման, հաշվառման և օգտագործման ապահովում","ՀՀ ազգային արխիվային հավաքածուի պահպանության, համալրման, հաշվառման, օգտագործման բարելավում",11001,Արխիվային ծառայություններ,"ՀՀ արխիվային հավաքածուի պահպանություն, համալրում, հաշվառում, հանրության կողմից արխիվային նյութերի օգտագործման ապահովում",Ծառայությունների մատուցում,226801189.0,590176.5,590176.5
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1148,Արտադպրոցական դաստիարակության ծրագիր,"Նպաստել հանրակրթական ուսուցման համակարգում  ընդգրկված երեխաների ֆիզիկական, հոգևոր և գեղագիտական զարգացմանը, բնապահպանական և կիրառական գիտելիքների ձեռքբերմանը","Ստեղծել պայմաններ սովորողների ազատ ժամանացի  կազմակերպան միջոցով նրանց հետաքրքրությունների բացահայտման, ձևավորման  և զարգացման համար",11001,Արտադպրոցական դաստիարակություն,"Արվեստի, երաժշտության, սպորտի դասընթացներ մարզադպրոցներում , ստեղծագործական և արտադպրոցական դաստիարակության այլ կենտրոններում",Ծառայությունների մատուցում,226801189.0,4349115.1,2700727.0
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1148,Արտադպրոցական դաստիարակության ծրագիր,"Նպաստել հանրակրթական ուսուցման համակարգում  ընդգրկված երեխաների ֆիզիկական, հոգևոր և գեղագիտական զարգացմանը, բնապահպանական և կիրառական գիտելիքների ձեռքբերմանը","Ստեղծել պայմաններ սովորողների ազատ ժամանացի  կազմակերպան միջոցով նրանց հետաքրքրությունների բացահայտման, ձևավորման  և զարգացման համար",11005,Դպրոցականների ամառային հանգստի կազմակերպում և տրանսպորտային ծախսերի փոխհատուցում,"Զոհված, հաշմանդամ դարձած զինծառայողների և աշխարհազորայինների, ծնողազուրկ և սակավ ապահովված բազմազավակ ընտանիքների 7-13 տարեկան երեխաների ամառային հանգստի կազմակերպում և տրանսպորտային ծախսերի փոխհատուցում",Ծառայությունների մատուցում,226801189.0,4349115.1,335078.4
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1148,Արտադպրոցական դաստիարակության ծրագիր,"Նպաստել հանրակրթական ուսուցման համակարգում  ընդգրկված երեխաների ֆիզիկական, հոգևոր և գեղագիտական զարգացմանը, բնապահպանական և կիրառական գիտելիքների ձեռքբերմանը","Ստեղծել պայմաններ սովորողների ազատ ժամանացի  կազմակերպան միջոցով նրանց հետաքրքրությունների բացահայտման, ձևավորման  և զարգացման համար",11006,Արտադպրոցական դաստիարակություն հասարակական կազմակերպություների կողմից,Մարզական հասարակական  կազմակերպությունների կողմից մարզիկների պատրաստում և առաջնությունների անցկացում,Ծառայությունների մատուցում,226801189.0,4349115.1,862773.9
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1148,Արտադպրոցական դաստիարակության ծրագիր,"Նպաստել հանրակրթական ուսուցման համակարգում  ընդգրկված երեխաների ֆիզիկական, հոգևոր և գեղագիտական զարգացմանը, բնապահպանական և կիրառական գիտելիքների ձեռքբերմանը","Ստեղծել պայմաններ սովորողների ազատ ժամանացի  կազմակերպան միջոցով նրանց հետաքրքրությունների բացահայտման, ձևավորման  և զարգացման համար",11008,«Հակոբ Կոջոյան» կրթահամալիր» ՊՈԱԿ-ում արտադպրոցական դաստիարակության կազմակերպում,«Հակոբ Կոջոյան» կրթահամալիր» ՊՈԱԿ-ում արտադպրոցական դաստիարակության կազմակերպման նպատակով  պետության կողմից համայնքի ղեկավարներին պատվիրակված լիազորությունների  իրականացման ֆինանսավորում,Ծառայությունների մատուցում,226801189.0,4349115.1,6793.0
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1148,Արտադպրոցական դաստիարակության ծրագիր,"Նպաստել հանրակրթական ուսուցման համակարգում  ընդգրկված երեխաների ֆիզիկական, հոգևոր և գեղագիտական զարգացմանը, բնապահպանական և կիրառական գիտելիքների ձեռքբերմանը","Ստեղծել պայմաններ սովորողների ազատ ժամանացի  կազմակերպան միջոցով նրանց հետաքրքրությունների բացահայտման, ձևավորման  և զարգացման համար",11012,«Քո արվեստը դպրոցում»,Հանրակրթական ուսումնական հաստատություններում սովորող դպրոցականների համար իրականացնել մշակութային կրթության բաղադրիչի լրացում,Ծառայությունների մատուցում,226801189.0,4349115.1,70569.6
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1148,Արտադպրոցական դաստիարակության ծրագիր,"Նպաստել հանրակրթական ուսուցման համակարգում  ընդգրկված երեխաների ֆիզիկական, հոգևոր և գեղագիտական զարգացմանը, բնապահպանական և կիրառական գիտելիքների ձեռքբերմանը","Ստեղծել պայմաններ սովորողների ազատ ժամանացի  կազմակերպան միջոցով նրանց հետաքրքրությունների բացահայտման, ձևավորման  և զարգացման համար",11013,«Դասական երաժշտություն «Դաս A»,"Ավագ դպրոցներում սովորող դպրոցականների համար իրականացնել երաժշտական ճաշակի և կրթության ձևավորում, շարունակականության ապահովում",Ծառայությունների մատուցում,226801189.0,4349115.1,32795.0
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1148,Արտադպրոցական դաստիարակության ծրագիր,"Նպաստել հանրակրթական ուսուցման համակարգում  ընդգրկված երեխաների ֆիզիկական, հոգևոր և գեղագիտական զարգացմանը, բնապահպանական և կիրառական գիտելիքների ձեռքբերմանը","Ստեղծել պայմաններ սովորողների ազատ ժամանացի  կազմակերպան միջոցով նրանց հետաքրքրությունների բացահայտման, ձևավորման  և զարգացման համար",11014,«Գիմնազիադա» համաշխարհային խաղերի մասնակցություն,Մարզիկ դպրոցականների մասնակցության ապահովում «Գիմնազիադա» համաշխարհային խաղերին,Ծառայությունների մատուցում,226801189.0,4349115.1,29904.1
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1148,Արտադպրոցական դաստիարակության ծրագիր,"Նպաստել հանրակրթական ուսուցման համակարգում  ընդգրկված երեխաների ֆիզիկական, հոգևոր և գեղագիտական զարգացմանը, բնապահպանական և կիրառական գիտելիքների ձեռքբերմանը","Ստեղծել պայմաններ սովորողների ազատ ժամանացի  կազմակերպան միջոցով նրանց հետաքրքրությունների բացահայտման, ձևավորման  և զարգացման համար",11015,Քո գիտությունը դպրոցում,"Իրականացնել դպրոցականների գիտական մտածողության զարգացում, հարգանքի ու ակնածանքի ձևավորում դեպի գիտություն, գիտությունը որպես մեթոդաբանություն կիրառելու արվեստի զարգացում, ձևավորել սեր դեպի գիտական աշխատանք ու գիտություն",Ծառայությունների մատուցում,226801189.0,4349115.1,70611.1
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1148,Արտադպրոցական դաստիարակության ծրագիր,"Նպաստել հանրակրթական ուսուցման համակարգում  ընդգրկված երեխաների ֆիզիկական, հոգևոր և գեղագիտական զարգացմանը, բնապահպանական և կիրառական գիտելիքների ձեռքբերմանը","Ստեղծել պայմաններ սովորողների ազատ ժամանացի  կազմակերպան միջոցով նրանց հետաքրքրությունների բացահայտման, ձևավորման  և զարգացման համար",11016,ՀՀ հանրակրթական ծրագրեր իրականացնող ուսումնական հաստատությունների 11-րդ դասարանների աշակերտների ռազմամարզական ճամբարի կազմակրպում,Նպաստել 11-րդ դասարաններում սովորող դպրոցականների մոտ «Նախնական զինվորական պատրաստություն» առարկայից ստացած գիտելիքների հարստացմանը և դրանց համապատասխան կարողությունների և հմտությունների զարգացմանը,Ծառայությունների մատուցում,226801189.0,4349115.1,184000.0
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1148,Արտադպրոցական դաստիարակության ծրագիր,"Նպաստել հանրակրթական ուսուցման համակարգում  ընդգրկված երեխաների ֆիզիկական, հոգևոր և գեղագիտական զարգացմանը, բնապահպանական և կիրառական գիտելիքների ձեռքբերմանը","Ստեղծել պայմաններ սովորողների ազատ ժամանացի  կազմակերպան միջոցով նրանց հետաքրքրությունների բացահայտման, ձևավորման  և զարգացման համար",12001,Ուսումնամարզական գործընթացի իրականացում մարզադպրոցներում,Տրանսֆերտների տրամադրում արտադպրոցական դաստիարակության կենտրոններում սովորող երեխաների ծախսերի փոխհատուցման նպատակով,Տրանսֆերտների տրամադրում,226801189.0,4349115.1,55863.0
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,"Գիտական և գիտատեխնիկական գործունեության հիմնարար, կիրառական և թեմատիկ հետազոտությունների իրականացում, ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում, գիտական ներուժի վերարտադրության ապահովում£","Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում, գիտական ներուժի զարգացում, ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում",11001,"Գիտության բնագավառի պետական քաղաքականության մշակման, ծրագրերի համակարգման և մոնիտորինգի ծառայություններ","Գիտության բնագավառի պետական քաղաքականության իրականացում, մոնիտորինգի և գիտության ծառայությունների ու ծրագրերի համակարգման ծառայություններ",Ծառայությունների մատուցում,226801189.0,25150174.6,193141.5
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,"Գիտական և գիտատեխնիկական գործունեության հիմնարար, կիրառական և թեմատիկ հետազոտությունների իրականացում, ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում, գիտական ներուժի վերարտադրության ապահովում£","Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում, գիտական ներուժի զարգացում, ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում",11002,Գիտական ենթակառուցվածքի արդիականացում,"Գիտական կազմակերպությունների և բուհերի գիտական ստորաբաժանումների  զարգացում, ծրագրերի իրականացում, գիտական սարքավորումների արդիականացում, միջազգային համագործակցության աջակցություն",Ծառայությունների մատուցում,226801189.0,25150174.6,11969484.7
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,"Գիտական և գիտատեխնիկական գործունեության հիմնարար, կիրառական և թեմատիկ հետազոտությունների իրականացում, ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում, գիտական ներուժի վերարտադրության ապահովում£","Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում, գիտական ներուժի զարգացում, ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում",11004,Ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանություն,"Հին ձեռագրերի ինստիտուտի, ցեղասպանության թանգարանի, Բյուրականի աստղադիտարանի պահպանում",Ծառայությունների մատուցում,226801189.0,25150174.6,1135959.8
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,"Գիտական և գիտատեխնիկական գործունեության հիմնարար, կիրառական և թեմատիկ հետազոտությունների իրականացում, ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում, գիտական ներուժի վերարտադրության ապահովում£","Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում, գիտական ներուժի զարգացում, ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում",11005,Գիտական և գիտատեխնիկական պայմանագրային (թեմատիկ) հետազոտություններ,Գիտական և գիտատեխնիկական գործունեության պայմանագրային (թեմատիկ) հետազոտություններ,Ծառայությունների մատուցում,226801189.0,25150174.6,6651180.0
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,"Գիտական և գիտատեխնիկական գործունեության հիմնարար, կիրառական և թեմատիկ հետազոտությունների իրականացում, ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում, գիտական ներուժի վերարտադրության ապահովում£","Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում, գիտական ներուժի զարգացում, ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում",11006,Գիտական և գիտատեխնիկական նպատակային-ծրագրային հետազոտություններ,Գիտական և գիտատեխնիկական նպատակային-ծրագրային հետազոտություններ,Ծառայությունների մատուցում,226801189.0,25150174.6,135960.0
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,"Գիտական և գիտատեխնիկական գործունեության հիմնարար, կիրառական և թեմատիկ հետազոտությունների իրականացում, ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում, գիտական ներուժի վերարտադրության ապահովում£","Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում, գիտական ներուժի զարգացում, ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում",11007,Գիտական ամսագրերի և մենագրությունների հրատարակում,Գիտական ամսագրերի և մենագրությունների հրատարակում,Ծառայությունների մատուցում,226801189.0,25150174.6,95433.9
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,"Գիտական և գիտատեխնիկական գործունեության հիմնարար, կիրառական և թեմատիկ հետազոտությունների իրականացում, ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում, գիտական ներուժի վերարտադրության ապահովում£","Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում, գիտական ներուժի զարգացում, ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում",11008,Բարձր էներգիաների ֆիզիկայի բնագավառի ենթակառուցվածքների արդիականացում,Ֆիզիկայի բնագավառում գիտական և գիտատեխնիկական հետազոտությունների իրականացում,Ծառայությունների մատուցում,226801189.0,25150174.6,767320.8
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,"Գիտական և գիտատեխնիկական գործունեության հիմնարար, կիրառական և թեմատիկ հետազոտությունների իրականացում, ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում, գիտական ներուժի վերարտադրության ապահովում£","Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում, գիտական ներուժի զարգացում, ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում",11009,Արագացուցչային տեխնոլոգիաների զարգացում,Արագացուցչային ֆիզիկայի և տեխնիկայի բնագավառում գիտական և գիտատեխնիկական հետազոտությունների իրականացում,Ծառայությունների մատուցում,226801189.0,25150174.6,217511.4
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,"Գիտական և գիտատեխնիկական գործունեության հիմնարար, կիրառական և թեմատիկ հետազոտությունների իրականացում, ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում, գիտական ներուժի վերարտադրության ապահովում£","Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում, գիտական ներուժի զարգացում, ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում",11010,Անտենային էտալոնների պահպանում և զարգացում,ՀՀ ազգային անտենային էտալոնների պահպանում և զարգացում,Ծառայությունների մատուցում,226801189.0,25150174.6,45000.0
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,"Գիտական և գիտատեխնիկական գործունեության հիմնարար, կիրառական և թեմատիկ հետազոտությունների իրականացում, ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում, գիտական ներուժի վերարտադրության ապահովում£","Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում, գիտական ներուժի զարգացում, ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում",11012,Գիտական գրադարանային ծառայություններ,"Գրադարանային հավաքածուների պահպանում և համալրում, ընթերցողների սպասարկում, գրադարանային միջոցառումների կազմակերպում",Ծառայությունների մատուցում,226801189.0,25150174.6,149826.3
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,"Գիտական և գիտատեխնիկական գործունեության հիմնարար, կիրառական և թեմատիկ հետազոտությունների իրականացում, ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում, գիտական ներուժի վերարտադրության ապահովում£","Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում, գիտական ներուժի զարգացում, ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում",11013,Գիտատեխնիկական գրադարանային ծառայություններ,"Գրադարանային հավաքածուների պահպանում և համալրում, ընթերցողների սպասարկում, գրադարանային միջոցառումների կազմակերպում",Ծառայությունների մատուցում,226801189.0,25150174.6,165156.2
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,"Գիտական և գիտատեխնիկական գործունեության հիմնարար, կիրառական և թեմատիկ հետազոտությունների իրականացում, ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում, գիտական ներուժի վերարտադրության ապահովում£","Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում, գիտական ներուժի զարգացում, ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում",11017,ԵՄ աջակցությամբ իրականացվող դրամաշնորհային ծրագրի շրջանակներում գիտության ոլորտում համատեղ օգտագործման և/կամ գերազանցության կենտրոնների ստեղծում,"Գիտական գերազանցության կենտրոնների ստեղծում, համալրում, զարգացում, գիտական սարքավորումների  և հետազոտական ենթակառուցվածքների արդիականացում",Ծառայությունների մատուցում,226801189.0,25150174.6,2500000.0
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,"Գիտական և գիտատեխնիկական գործունեության հիմնարար, կիրառական և թեմատիկ հետազոտությունների իրականացում, ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում, գիտական ներուժի վերարտադրության ապահովում£","Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում, գիտական ներուժի զարգացում, ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում",12001,Գիտաշխատողներին գիտական աստիճանների համար տրվող հավելավճարներ,Պետական ծրագրերում ընդգրկված գիտական աստիճան ունեցող գիտաշխատողներին հավելավճարների տրամադրում,Տրանսֆերտների տրամադրում,226801189.0,25150174.6,842000.0
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,"Գիտական և գիտատեխնիկական գործունեության հիմնարար, կիրառական և թեմատիկ հետազոտությունների իրականացում, ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում, գիտական ներուժի վերարտադրության ապահովում£","Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում, գիտական ներուժի զարգացում, ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում",12002,ՀՀ ԳԱԱ իսկական և թղթակից անդամների պատվովճարների տրամադրում,ՀՀ ԳԱԱ իսկական և թղթակից անդամների պատվովճարների տրամադրում,Տրանսֆերտների տրամադրում,226801189.0,25150174.6,139200.0
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1162,Գիտական և գիտատեխնիկական հետազոտությունների ծրագիր,"Գիտական և գիտատեխնիկական գործունեության հիմնարար, կիրառական և թեմատիկ հետազոտությունների իրականացում, ենթակառուցվածքի և ազգային արժեք ներկայացնող գիտական  օբյեկտների պահպանում և զարգացում, գիտական ներուժի վերարտադրության ապահովում£","Գիտության և տեխնիկայի զարգացման գերակա ուղղությունների հետազոտությունների իրականացում, գիտական ներուժի զարգացում, ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանում",32001,ՀՀ ԳԱԱ ինստիտուտների տեխնիկական հագեցվածության բարելավում և արդիականացում,ՀՀ ԳԱԱ համակարգի կազմակերպությունները սարքավորումներով վերազինում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,226801189.0,25150174.6,143000.0
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1163,Մասսայական սպորտ,"Բնակչության շրջանում առողջ ապրելակերպի արմատավորում, անհատի բազմակողմանի ու ներդաշնակ զարգացման գործում ֆիզիկական կուլտուրայի և սպորտի դերի բարձրացում",Սպորտի նկատմամբ հետաքրքրվածության և մասնակցության ընդլայնում,11017,Համաշխարհային ունիվերսիադային Հայաստանի ուսանողական մարզական պատվիրակության մասնակցության ապահովում,Համաշխարհային ունիվերսիադային Հայաստանի ուսանողական մարզական պատվիրակության մասնակցության ապահովում,Ծառայությունների մատուցում,226801189.0,2873346.3,19350.0
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1163,Մասսայական սպորտ,"Բնակչության շրջանում առողջ ապրելակերպի արմատավորում, անհատի բազմակողմանի ու ներդաշնակ զարգացման գործում ֆիզիկական կուլտուրայի և սպորտի դերի բարձրացում",Սպորտի նկատմամբ հետաքրքրվածության և մասնակցության ընդլայնում,11018,«Հայաստանի Հանրապետության Վարչապետի գավաթ» սիրողական խճուղային հեծանվավազքի մրցաշարի անցկացում,«Հայաստանի Հանրապետության Վարչապետի գավաթ» սիրողական խճուղային հեծանվավազքի մրցաշարի կազմակերպում և անցկացում,Ծառայությունների մատուցում,226801189.0,2873346.3,25724.2
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1163,Մասսայական սպորտ,"Բնակչության շրջանում առողջ ապրելակերպի արմատավորում, անհատի բազմակողմանի ու ներդաշնակ զարգացման գործում ֆիզիկական կուլտուրայի և սպորտի դերի բարձրացում",Սպորտի նկատմամբ հետաքրքրվածության և մասնակցության ընդլայնում,11019,«Հայաստանի Հանրապետության Վարչապետի գավաթ» սիրողական կրոսավազքի մրցաշարի անցկացում,«Հայաստանի Հանրապետության Վարչապետի գավաթ» սիրողական կրոսավազքի մրցաշարի կազմակերպում և անցկացում,Ծառայությունների մատուցում,226801189.0,2873346.3,41690.3
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1163,Մասսայական սպորտ,"Բնակչության շրջանում առողջ ապրելակերպի արմատավորում, անհատի բազմակողմանի ու ներդաշնակ զարգացման գործում ֆիզիկական կուլտուրայի և սպորտի դերի բարձրացում",Սպորտի նկատմամբ հետաքրքրվածության և մասնակցության ընդլայնում,11020,«Հայաստանի Հանրապետության Վարչապետի գավաթ» սիրողական լողի մրցաշարի անցկացում,«Հայաստանի Հանրապետության Վարչապետի գավաթ»սիրողական լողի մրցաշարի կազմակերպում և անցկացում,Ծառայությունների մատուցում,226801189.0,2873346.3,20155.2
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1163,Մասսայական սպորտ,"Բնակչության շրջանում առողջ ապրելակերպի արմատավորում, անհատի բազմակողմանի ու ներդաշնակ զարգացման գործում ֆիզիկական կուլտուրայի և սպորտի դերի բարձրացում",Սպորտի նկատմամբ հետաքրքրվածության և մասնակցության ընդլայնում,11021,«Հայաստանի Հանրապետության Վարչապետի գավաթ» սիրողական սեղանի թենիսի մրցաշարի անցկացում,«Հայաստանի Հանրապետության Վարչապետի գավաթ»սիրողական սեղանի թենիսի մրցաշարի կազմակերպում և անցկացում,Ծառայությունների մատուցում,226801189.0,2873346.3,25196.1
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1163,Մասսայական սպորտ,"Բնակչության շրջանում առողջ ապրելակերպի արմատավորում, անհատի բազմակողմանի ու ներդաշնակ զարգացման գործում ֆիզիկական կուլտուրայի և սպորտի դերի բարձրացում",Սպորտի նկատմամբ հետաքրքրվածության և մասնակցության ընդլայնում,11022,Մասսայական սպորտին առնչվող ծառայություններ,Մասսայական սպորտին ուղղված միջոցառումների շրջանակում բնակչության բոլոր տարիքային խմբերի ֆիզիկական դաստիարակության գործընթացների շարունակականության ապահովում,Ծառայությունների մատուցում,226801189.0,2873346.3,50000.0
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1163,Մասսայական սպորտ,"Բնակչության շրջանում առողջ ապրելակերպի արմատավորում, անհատի բազմակողմանի ու ներդաշնակ զարգացման գործում ֆիզիկական կուլտուրայի և սպորտի դերի բարձրացում",Սպորտի նկատմամբ հետաքրքրվածության և մասնակցության ընդլայնում,12001,Աջակցություն համայնքներին մարզական հաստատությունների շենքային պայմանների բարելավման համար,Համայնքային ենթակայության մարզական հաստատությունների  վերանորոգում և կառուցում,Տրանսֆերտների տրամադրում,226801189.0,2873346.3,1109638.4
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1163,Մասսայական սպորտ,"Բնակչության շրջանում առողջ ապրելակերպի արմատավորում, անհատի բազմակողմանի ու ներդաշնակ զարգացման գործում ֆիզիկական կուլտուրայի և սպորտի դերի բարձրացում",Սպորտի նկատմամբ հետաքրքրվածության և մասնակցության ընդլայնում,32001,Մարզական օբյեկտների շինարարություն,"Մարզական օբյեկտների շենքերի (մասնաշենքերի) կառուցում (համաշինարարական աշխատանքներ, ջեռուցման համակարգի իրականացում, ներքին հարդարում, տարածքի բարեկարգում) և նախագծում",Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,226801189.0,2873346.3,1581592.1
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1168,Արվեստների ծրագիր,"Նպաստել ազգային հենքի վրա ժամանակակից թատերարվեստի, երաժշտարվեստի, կերպարվեստի և պարարվեստի զարգացմանը և հանրահռչակմանը","Մրցունակ արվեստային արտադրանքի ստեղծում, ստեղծագործական գործընթացների խթանում, արվեստի նոր նախագծերի ներդրում և մշակութային կյանքում հասարակության ներգրավում",11001,Օպերային և բալետային արվեստի ներկայացումներ,"Օպերային և բալետային արվեստի ներկայացումների բեմադրություն, թատրոնի գործունեության ապահովում, ազգային օպերային և բալետային արվեստի խթանում",Ծառայությունների մատուցում,226801189.0,10302813.1,1439533.1
"ՀՀ  կրթության , գիտության, մշակույթի և սպորտի նախարարություն",1168,Արվեստների ծրագիր,"Նպաստել ազգային հենքի վրա ժամանակակից թատերարվեստի, երաժշտարվեստի, կերպարվեստի և պարարվեստի զարգացմանը և հանրահռչակմանը","Մրցունակ արվեստային արտադրանքի ստեղծում, ստեղծագործական գործընթացների խթանում, արվեստի նոր նախագծերի ներդրում և մշակութային կյանքում հասարակության ներգրավում",11002,Ազգային ակադեմիական թատերարվեստի ներկայացումներ,"Ազգային թատերարվեստի ներկայացումների բեմադրության, թատրոնի գործունեության ապահովում, ազգային թատերավեստի խթանում",Ծառայությունների մատուցում,226801189.0,10302813.1,349292.4
